,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,22,20,27,20,15,26,56,58,69.55,0.98,0.00039649499999999996,46.099999999999994,0.03805,1.2475,19.018,731.3825
9,16,11,10,9,11,15,5,5,54.849999999999994,0.7775000000000001,0.002,123.10000000000001,0.0552,2.75,55.599999999999994,5159.25
8,11,10,9,9,11,14,4,4,59.75,0.8585,0.0076100000000000004,169.3,0.1235,1.75,128.4,2212.25
7,9,9,8,8,9,9,3,3,40.150000000000006,0.6965,0.0036049999999999997,92.3,0.1915,3.75,92.0,3685.75
6,8,9,8,8,7,6,2,1,64.65,0.9395,0.00521,107.7,0.08925,4.75,201.2,6632.75
5,3,6,5,6,6,3,1,1,25.4255,0.8180000000000001,0.00601,30.622999999999998,0.1064,5.75,164.8,12526.75
4,3,3,4,5,6,0,1,1,30.349999999999998,0.6154999999999999,0.0012005,76.9,0.1405,2.25,310.4,14000.25
3,1,3,1,4,5,0,1,0,49.95,0.656,0.00441,138.5,0.1575,3.25,346.8,8106.25
2,0,1,1,3,2,0,0,0,35.25,0.737,0.00681,153.89999999999998,0.1745,4.25,237.60000000000002,9579.75
1,0,1,0,1,1,0,0,0,45.05,0.899,0.0028,61.5,0.0722,5.25,274.0,11053.25
