name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
ZASTROW,0.0,11,0.8666666666666667,0.8666666666666667,20,0.04942775963643146,1.1538461538461537,1.1538461538461537,2,17,449,8,2970,11.0,11.0,11.0,12.0,13.0,13.0,13.0,13.0,12.125,0.12387890112063936,13.0,3.0,11.0,13.0,12.0,11.0
PRINZ HEINRICH,0.002564102564102564,12,0.9285714285714286,0.9285714285714286,30,0.07577936799264849,1.0769230769230769,1.0769230769230769,3,73,2919,23,17821,10.0,10.0,10.0,11.0,11.0,11.0,9.0,5.0,9.625,0.24944134008391058,10.0,9.0,10.0,8.0,9.0,10.0
GRAF BOLZA,0.008262108262108261,13,1.0,1.0,103,0.2992308690338262,1.0,1.0,18,148,3340,111,19857,1.0,1.0,1.0,5.0,5.0,5.0,6.0,4.0,3.5,0.2672612419124244,5.0,10.0,5.0,5.0,5.0,5.0
KATHARINA,0.0,9,0.7647058823529411,0.7647058823529411,44,0.1389265826774794,1.3076923076923077,1.3076923076923077,7,65,964,51,5458,14.0,14.0,11.0,10.0,10.0,9.0,10.0,11.0,11.125,0.23563648607851156,11.0,8.0,13.0,11.0,12.0,11.0
WILHELMINE,0.008262108262108261,13,1.0,1.0,91,0.26154974414344656,1.0,1.0,14,87,1203,69,6470,1.0,1.0,1.0,8.0,8.0,7.0,7.0,9.0,5.25,0.446963964670851,7.0,12.0,8.0,7.0,7.5,7.0
GELLERT,0.008262108262108261,13,1.0,1.0,126,0.3576793785070445,1.0,1.0,21,252,6116,171,36065,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,2.5,0.1767766952966369,4.0,6.0,4.0,3.0,3.5,4.0
GOTTFRIED,0.0,10,0.8125,0.8125,20,0.05858512005486462,1.2307692307692308,1.2307692307692308,3,37,586,27,3213,13.0,13.0,11.0,12.0,12.0,11.0,12.0,12.0,12.0,0.0944911182523068,12.0,2.0,14.0,12.0,13.0,14.0
CATO,0.008262108262108261,13,1.0,1.0,136,0.38073755914692564,1.0,1.0,24,234,6465,139,38306,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,0.1336306209562122,2.0,4.0,3.0,2.0,2.5,2.0
SIEGMUND,0.008262108262108261,13,1.0,1.0,57,0.15685324112659707,1.0,1.0,7,74,2161,36,12898,1.0,1.0,1.0,9.0,9.0,9.0,8.0,8.0,5.75,0.4943881499966831,8.0,13.0,9.0,8.0,8.5,8.0
GOTTSCHED,0.008262108262108261,13,1.0,1.0,150,0.4208220233189438,1.0,1.0,29,403,6314,290,37003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
SCHLADRITZ,0.008262108262108261,13,1.0,1.0,99,0.29580218704075895,1.0,1.0,17,165,2509,119,14313,1.0,1.0,1.0,6.0,6.0,6.0,5.0,7.0,4.125,0.3302968091623913,6.0,11.0,6.0,6.0,6.0,6.0
FRAU GOTTSCHED,0.008262108262108261,13,1.0,1.0,147,0.4132617350621042,1.0,1.0,28,222,2653,180,15479,1.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,2.375,0.2209708691207961,3.0,7.0,2.0,4.0,3.0,3.0
WEDELL,0.0,11,0.8666666666666667,0.8666666666666667,20,0.04942775963643146,1.1538461538461537,1.1538461538461537,2,2,14,2,90,11.0,11.0,11.0,12.0,13.0,13.0,14.0,14.0,12.375,0.1628087725786649,14.0,5.0,11.0,14.0,12.5,13.0
GRÄFIN,0.008262108262108261,13,1.0,1.0,97,0.27534914270722705,1.0,1.0,13,61,989,47,6083,1.0,1.0,1.0,7.0,7.0,8.0,11.0,10.0,5.75,0.5207738061220603,8.0,14.0,7.0,10.0,8.5,8.0
