name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHOR,0.0,6,0.6111111111111112,0.6111111111111112,7,0.08439843140488032,1.6363636363636362,1.6363636363636362,2,6,98,19,550,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.5,0.0668153104781061,9.0,4.0,8.0,8.0,8.0,9.0
ROCCO,0.12727272727272726,9,0.8461538461538461,0.8461538461538461,38,0.5278766400322924,1.1818181818181819,1.1818181818181819,13,177,2842,321,15104,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
DIE GEFANGENEN,0.32727272727272727,7,0.7333333333333333,0.7333333333333333,7,0.08180500429573234,1.3636363636363638,1.3636363636363638,2,4,61,10,327,5.0,5.0,1.0,7.0,9.0,7.0,9.0,9.0,6.5,0.3471825374147068,7.0,12.0,5.0,9.0,7.0,7.0
PIZARRO,0.12727272727272726,9,0.8461538461538461,0.8461538461538461,20,0.2861155629140811,1.1818181818181819,1.1818181818181819,5,59,1049,136,5660,1.0,1.0,2.0,5.0,6.0,6.0,3.0,3.0,3.375,0.2582349082853495,3.0,11.0,3.0,4.0,3.5,3.0
CHOR DER WACHE,0.0,2,0.5,0.5,2,0.03202582890826795,2.0,2.0,1,1,32,6,160,10.0,10.0,8.0,10.0,10.0,10.0,12.0,11.0,10.125,0.1407489533074504,11.0,8.0,10.0,12.0,11.0,11.0
JAQUINO,0.010909090909090908,6,0.6875,0.6875,23,0.3850208851853083,1.4545454545454546,1.4545454545454546,8,34,536,44,2885,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,5.375,0.1484668673956776,5.0,10.0,5.0,6.0,5.5,5.0
LEONORE,0.045454545454545456,8,0.7857142857142857,0.7857142857142857,33,0.48326949059326607,1.2727272727272727,1.2727272727272727,11,122,1465,170,7781,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.5,0.0944911182523068,2.0,5.0,2.0,2.0,2.0,2.0
ZWEITER GEFANGENER,0.0,2,0.4583333333333333,0.4583333333333333,2,0.0033503717709289526,2.181818181818182,2.181818181818182,1,2,26,4,142,10.0,11.0,8.0,10.0,11.0,10.0,10.0,12.0,10.25,0.1456205931276794,12.0,9.0,11.0,11.0,11.0,11.0
FLORESTAN,0.007272727272727273,7,0.6470588235294118,0.6470588235294118,18,0.28884151383704926,1.5454545454545454,1.5454545454545454,7,47,613,86,3342,5.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.625,0.11451567266411304,6.0,6.0,7.0,5.0,6.0,6.0
FERNANDO,0.0,6,0.6111111111111112,0.6111111111111112,7,0.08439843140488032,1.6363636363636362,1.6363636363636362,2,23,256,49,1363,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.25,0.057863756235784464,8.0,2.0,8.0,7.0,7.5,8.0
MARZELLINE,0.045454545454545456,8,0.7857142857142857,0.7857142857142857,25,0.3902279872195775,1.2727272727272727,1.2727272727272727,9,57,888,104,4551,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.375,0.06469364618834571,3.0,3.0,4.0,3.0,3.5,3.0
ERSTER GEFANGENER,0.0,2,0.4583333333333333,0.4583333333333333,2,0.0033503717709289526,2.181818181818182,2.181818181818182,1,2,42,8,230,10.0,11.0,8.0,10.0,11.0,10.0,10.0,10.0,10.0,0.11572751247156893,10.0,7.0,11.0,10.0,10.5,10.0
