,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,10,5,5,8,8,9,10.75,0.781,0.009603,3.178,0.04485,1.792,9.266499999999999,148.36200000000002
9,3,3,3,4,4,3,4,3,1.6435,0.47850000000000004,0.0679,20.8,0.148,3.4000000000000004,42.75,1300.2
8,3,3,2,3,3,3,2,2,5.550000000000001,0.6945,0.0291,12.0,0.2505,6.6,26.049999999999997,725.0
7,3,2,1,2,1,1,2,2,9.45,0.565,0.16499999999999998,7.6000000000000005,0.0964,5.0,76.15,1012.6
6,3,2,1,1,1,1,1,1,13.35,0.6085,0.1845,29.6,0.30200000000000005,13.0,159.65,2738.2
5,1,2,0,1,1,1,0,0,4.25,0.8245,0.0485,34.0,0.35350000000000004,16.2,59.45,437.40000000000003
4,0,1,0,1,1,0,0,0,2.95,0.8674999999999999,0.08725,42.8,0.4565,8.2,92.85,1587.8
3,0,0,0,0,1,0,0,0,6.85,0.5215000000000001,0.10645,16.4,0.5075000000000001,9.8,109.55000000000001,1875.4
2,0,0,0,0,0,0,0,0,8.15,0.6515,0.126,25.2,0.1995,11.399999999999999,126.25,2163.0
1,0,0,0,0,0,0,0,0,12.05,0.7375,0.14550000000000002,38.400000000000006,0.405,14.600000000000001,142.95,2450.6000000000004
