,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,16,11,27,7,7,18,28,32,17.95,0.606,0.0110385,6.3065,0.014704199999999999,2.485,14.305499999999999,321.60150000000004
9,6,7,9,7,6,11,4,3,3.4355,0.658,0.03345,15.049999999999999,0.044149999999999995,5.5,72.25,974.5500000000001
8,6,6,1,7,5,4,3,1,29.55,0.815,0.07805000000000001,32.45,0.10255,8.5,43.349999999999994,2273.95
7,4,5,1,4,5,2,1,1,26.65,0.4495,0.21200000000000002,49.85,0.2495,11.5,158.95,4223.049999999999
6,2,4,0,4,4,2,1,1,6.35,0.763,0.05575,75.94999999999999,0.1905,29.5,216.75,6172.15
5,1,2,0,3,4,1,1,0,9.25,0.502,0.1006,67.25,0.21999999999999997,14.5,274.55,1624.25
4,1,1,0,2,2,0,0,0,12.149999999999999,0.34450000000000003,0.123,41.15,0.132,17.5,101.15,2923.65
3,1,1,0,2,2,0,0,0,20.85,0.554,0.14500000000000002,58.55,0.16149999999999998,20.5,130.05,3573.35
2,1,1,0,2,2,0,0,0,23.75,0.7105,0.16699999999999998,84.65,0.27849999999999997,23.5,187.85000000000002,4872.75
1,0,0,0,0,1,0,0,0,15.05,0.397,0.1895,23.75,0.07345,26.5,245.65,5522.450000000001
