rank_name,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank
degree_rank,,1.0,0.7559466964545345,0.9740999520125763,0.9192298788544722,0.6832595141031369,0.5820249484204196,0.5807006578571131
closeness_rank,1.0,,0.7559466964545345,0.9740999520125763,0.9192298788544722,0.6832595141031369,0.5820249484204196,0.5807006578571131
betweenness_rank,0.7559466964545345,0.7559466964545345,,0.819367296279277,0.8526511981828225,0.9723618090452262,0.9245038272431728,0.912841736856049
strength_rank,0.9740999520125763,0.9740999520125763,0.819367296279277,,0.9792364931869324,0.7900168259647954,0.6598188751711949,0.6373816841229526
eigenvector_centrality_rank,0.9192298788544722,0.9192298788544722,0.8526511981828225,0.9792364931869324,,0.8526511981828225,0.7077625570776256,0.6788172508915258
frequency_rank,0.6832595141031369,0.6832595141031369,0.9723618090452262,0.7900168259647954,0.8526511981828225,,0.9316890901492079,0.9032831846376611
speech_acts_rank,0.5820249484204196,0.5820249484204196,0.9245038272431728,0.6598188751711949,0.7077625570776256,0.9316890901492079,,0.9886130432447053
words_rank,0.5807006578571131,0.5807006578571131,0.912841736856049,0.6373816841229526,0.6788172508915258,0.9032831846376611,0.9886130432447053,
