metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.450701020501,0.532334582742,0.659491870377,0.112807101385,0.6594918703773345,powerlaw
closeness,0.523881752028,0.690693773522,0.710159310971,0.332015990495,0.7101593109712938,powerlaw
betweenness,0.00624779822856,0.0593881056551,0.0611292375535,0.275821599265,0.27582159926513783,quadratic
strength,0.249769426101,0.354704745248,0.511409651288,0.306412279161,0.5114096512883216,powerlaw
eigenvector_centrality,0.27749708682,0.350490798593,0.355591756984,0.177033064149,0.3555917569839053,powerlaw
frequency,0.0487271125258,0.149996782365,0.249720456356,0.506304326275,0.5063043262753488,quadratic
speech_acts,0.0151346704995,0.101125235268,0.26380264289,0.495658332303,0.49565833230321865,quadratic
words,0.0176852064272,0.0858220197818,0.296858925226,0.436329961623,0.4363299616225671,quadratic
