,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,5,1,1,1,1,3,3.9996,0.9999,-0.0001,4.297,0.2625,1.198,5.356000000000001,2033.5
9,0,0,0,1,1,1,1,1,3.9964,0.9991,-0.0009,6.1,0.35950000000000004,2.0,40.6,165.945
8,0,0,0,1,1,1,1,1,3.9972,0.9993,-0.0007,6.7,0.4245,2.8,58.2,2966.5
7,0,0,0,1,1,1,1,0,3.998,0.9995,-0.0005,9.100000000000001,0.522,4.0,67.0,478.5
6,0,0,0,1,1,1,1,0,3.9988,0.9997,-0.00030000000000000003,9.7,0.5545,4.8,84.6,789.5
5,0,0,0,0,0,0,0,0,4.0004,1.0001,0.0001,4.9,0.29500000000000004,1.6,14.200000000000001,1100.5
4,0,0,0,0,0,0,0,0,4.0012,1.0003,0.00030000000000000003,5.5,0.327,2.4000000000000004,23.0,1411.5
3,0,0,0,0,0,0,0,0,4.002,1.0005,0.0005,7.3,0.392,3.2,31.8,1722.5
2,0,0,0,0,0,0,0,0,4.0028,1.0007,0.0007,7.8999999999999995,0.45699999999999996,3.5999999999999996,49.4,2344.5
1,0,0,0,0,0,0,0,0,4.0036,1.0009,0.0009,8.5,0.4895,4.4,75.80000000000001,2655.5
