,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,3,2,2,3,2,2,1.1485,0.7010000000000001,0.02475,2.7425,0.146,2.99,18.8905,1110.1395
9,2,1,1,1,1,1,1,1,2.95,0.473,0.07500000000000001,4.25,0.2535,9.0,30.849999999999998,1896.1499999999999
8,1,1,1,1,1,1,1,1,2.05,0.511,0.375,8.75,0.4145,13.0,54.650000000000006,4242.45
7,1,1,1,1,1,1,1,1,3.85,0.5489999999999999,0.475,11.75,0.5755,21.0,78.45,6588.75
6,0,1,0,1,1,0,1,1,1.4500000000000002,0.8140000000000001,0.125,16.25,0.629,5.0,126.05,8152.95
5,0,0,0,0,0,0,0,0,1.75,0.587,0.175,5.75,0.2,7.0,42.75,2678.25
4,0,0,0,0,0,0,0,0,2.35,0.625,0.225,7.25,0.30700000000000005,11.0,66.55,3460.3500000000004
3,0,0,0,0,0,0,0,0,2.65,0.663,0.275,10.25,0.361,15.0,90.35,5024.55
2,0,0,0,0,0,0,0,0,3.25,0.739,0.32499999999999996,13.25,0.46799999999999997,17.0,102.25,5806.65
1,0,0,0,0,0,0,0,0,3.55,0.7765,0.42500000000000004,14.75,0.522,19.0,114.15,7370.85
