,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,8,20,10,9,16,16,17,15.950000000000001,0.735,0.00693,19.549999999999997,0.10855000000000001,1.792,9.217,194.6835
9,5,5,4,5,5,5,7,6,22.85,0.535,0.02105,3.6235,0.03055,3.4000000000000004,25.900000000000002,589.95
8,4,4,2,4,5,2,2,2,6.75,0.815,0.07719999999999999,51.35,0.1865,5.0,42.5,983.25
7,3,3,1,3,4,2,2,1,9.05,0.615,0.0351,35.45,0.3805,14.600000000000001,158.7,1769.85
6,3,3,1,2,2,2,1,1,18.25,0.775,0.0491,14.25,0.06965,16.2,92.3,2949.75
5,3,3,1,2,2,1,1,1,20.549999999999997,0.855,0.133,24.85,0.14750000000000002,6.6,142.10000000000002,3343.05
4,2,2,0,2,1,1,0,1,2.1385,0.4945,0.06315,30.15,0.22549999999999998,11.399999999999999,59.1,3736.35
3,1,1,0,1,1,0,0,0,11.35,0.655,0.0912,8.95,0.26449999999999996,8.2,75.7,1376.5500000000002
2,1,0,0,0,0,0,0,0,13.65,0.575,0.1051,40.75,0.3035,9.8,108.9,2163.15
1,0,0,0,0,0,0,0,0,4.449999999999999,0.6950000000000001,0.119,46.05,0.34199999999999997,13.0,125.5,2556.45
