,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,8,21,6,7,10,9,9,5.699999999999999,0.5974999999999999,0.012375,13.5,0.04805,1.6435,4.2075,88.6545
9,5,5,2,4,4,5,5,6,7.5,0.5585,0.1375,5.881,0.33199999999999996,5.550000000000001,21.25,268.65
8,4,4,1,4,3,4,4,3,9.3,0.6365000000000001,0.037500000000000006,9.7,0.11900000000000001,2.95,12.75,626.8499999999999
7,4,4,1,3,3,2,2,2,11.1,0.675,0.2375,17.3,0.1545,4.25,29.75,447.75
6,3,2,0,3,2,1,2,2,12.9,0.7915000000000001,0.0625,21.1,0.0835,6.85,46.75,805.95
5,1,1,0,2,2,1,2,2,3.891,0.5195000000000001,0.0875,28.700000000000003,0.19,8.15,63.75,1701.45
4,1,1,0,2,2,1,1,1,16.5,0.8694999999999999,0.1125,32.5,0.261,9.45,80.75,985.05
3,1,0,0,1,1,1,0,0,18.299999999999997,0.7135,0.16249999999999998,40.1,0.22549999999999998,13.35,38.25,1164.15
2,1,0,0,0,1,0,0,0,20.1,0.7525,0.1875,24.9,0.3675,10.75,55.25,1343.25
1,0,0,0,0,0,0,0,0,14.7,0.8305,0.21250000000000002,36.3,0.2965,12.05,72.25,1522.35
