name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
KURWENAL,0.07175925925925926,9,1.0,1.0,22,0.42845273801467065,1.0,1.0,6,50,1003,256,5100,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.375,0.1484668673956776,3.0,6.0,3.0,4.0,3.5,4.0
DER STEUERMANN,0.0,6,0.75,0.75,6,0.11169745279726735,1.3333333333333333,1.3333333333333333,1,1,13,4,66,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,9.0,0.1336306209562122,10.0,4.0,10.0,10.0,10.0,10.0
DER JUNGE SEEMANN,0.0,4,0.6428571428571429,0.6428571428571429,6,0.15935940975908466,1.5555555555555554,1.5555555555555554,2,2,81,22,419,9.0,9.0,8.0,8.0,7.0,5.0,9.0,6.0,7.625,0.18824257716346443,9.0,8.0,8.0,7.0,7.5,8.0
MELOT,0.004629629629629629,7,0.8181818181818182,0.8181818181818182,10,0.1935975281546732,1.222222222222222,1.222222222222222,2,4,61,15,302,5.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,5.625,0.1484668673956776,6.0,6.0,5.0,7.0,6.0,6.0
HIRT,0.004629629629629629,7,0.8181818181818182,0.8181818181818182,8,0.15466575370364163,1.222222222222222,1.222222222222222,2,4,51,14,247,5.0,5.0,5.0,7.0,9.0,5.0,7.0,9.0,6.5,0.22160131510697959,7.0,10.0,7.0,9.0,8.0,9.0
BRANGÄNE,0.07175925925925926,9,1.0,1.0,23,0.4748133077475061,1.0,1.0,8,50,1139,294,5657,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.875,0.10431537004953502,2.0,3.0,2.0,3.0,2.5,2.0
ISOLDE,0.07175925925925926,9,1.0,1.0,28,0.5357725620982806,1.0,1.0,10,179,4225,1101,21176,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
MARKE,0.004629629629629629,7,0.8181818181818182,0.8181818181818182,10,0.19359752815467318,1.222222222222222,1.222222222222222,2,8,564,153,2943,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.125,0.04419417382415922,5.0,1.0,6.0,5.0,5.5,5.0
TRISTAN,0.048611111111111105,8,0.9,0.9,17,0.37653641347605155,1.1111111111111112,1.1111111111111112,6,182,3859,1065,19848,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,3.25,0.1456205931276794,4.0,5.0,4.0,2.0,3.0,3.0
SCHIFFSVOLK,0.0,4,0.6428571428571429,0.6428571428571429,6,0.15935940975908466,1.5555555555555554,1.5555555555555554,2,8,68,17,237,9.0,9.0,8.0,8.0,7.0,5.0,5.0,7.0,7.25,0.19764235376052372,8.0,9.0,8.0,6.0,7.0,7.0
