,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,10,10,10,4,4,4,4,4,8.998999999999999,0.9999,-0.0001,9.8415,0.14300000000000002,1.198,12.385,341.46099999999996
9,0,0,0,3,3,3,2,3,8.992,0.9991,-0.0009,21.75,0.35,4.0,81.5,1032.6999999999998
8,0,0,0,3,3,3,1,1,8.994,0.9993,-0.0007,25.15,0.4095,4.8,35.5,3096.1
7,0,0,0,0,0,0,1,1,8.9955,0.9995,-0.0005,11.55,0.1725,1.6,58.5,3783.9
6,0,0,0,0,0,0,1,1,8.997,0.9997,-0.00030000000000000003,13.25,0.202,2.0,173.5,6535.1
5,0,0,0,0,0,0,1,0,9.001000000000001,1.0001,0.0001,14.95,0.23149999999999998,2.4000000000000004,219.5,1720.5
4,0,0,0,0,0,0,0,0,9.003,1.0003,0.00030000000000000003,16.65,0.261,2.8,104.5,2408.3
3,0,0,0,0,0,0,0,0,9.0045,1.0005,0.0005,18.35,0.29100000000000004,3.2,127.5,4471.700000000001
2,0,0,0,0,0,0,0,0,9.006,1.0007,0.0007,20.049999999999997,0.3205,3.5999999999999996,150.5,5159.5
1,0,0,0,0,0,0,0,0,9.008,1.0009,0.0009,23.450000000000003,0.38,4.4,196.5,5847.299999999999
