metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.141443322985,0.197404527726,0.293328467894,0.329068152077,0.32906815207714535,quadratic
closeness,0.186961098881,0.252363147821,0.26977035417,0.538283037014,0.538283037013757,quadratic
betweenness,0.0110540766757,0.0495486745682,0.050966874219,0.304832724374,0.3048327243742275,quadratic
strength,0.0683440213564,0.134854043224,0.195180106565,0.636743636632,0.6367436366317547,quadratic
eigenvector_centrality,0.158831239115,0.179830723189,0.193350943283,0.24610751415,0.24610751415035104,quadratic
frequency,0.0344014820371,0.102351282076,0.131626378186,0.467822891095,0.4678228910947184,quadratic
speech_acts,0.0258138910692,0.0802576805697,0.222298400101,0.317593963529,0.31759396352923186,quadratic
words,0.0154191404346,0.0597660596844,0.221766650687,0.297353150519,0.2973531505185548,quadratic
