,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,19,7,10,11,9,10,4.5,0.20500000000000002,0.0027522,3.9305000000000003,0.020394,1.5445,5.6035,218.86100000000002
9,6,6,2,6,3,4,5,6,8.5,0.434,0.019450000000000002,7.8500000000000005,0.0618,2.6500000000000004,24.25,1444.3000000000002
8,5,3,1,2,3,3,3,2,2.495,0.11375,0.047200000000000006,27.35,0.39149999999999996,5.95,89.35,628.7
7,2,3,1,2,2,2,2,2,3.5,0.526,0.0528,31.25,0.26749999999999996,8.149999999999999,33.55,1036.5
6,2,2,0,2,2,2,2,1,11.5,0.38849999999999996,0.00833,35.150000000000006,0.35050000000000003,11.45,42.85,2259.9
5,1,1,0,1,1,1,1,1,9.5,0.29700000000000004,0.0139,11.75,0.14450000000000002,9.25,14.950000000000001,3075.5
4,1,1,0,1,1,0,1,1,10.5,0.34299999999999997,0.025,15.65,0.1855,3.75,61.449999999999996,3891.1
3,0,1,0,1,1,0,0,0,5.5,0.48,0.03055,19.55,0.22649999999999998,4.85,52.15,1852.1
2,0,0,0,1,0,0,0,0,6.5,0.1595,0.0361,39.05,0.1032,7.05,70.75,2667.7
1,0,0,0,0,0,0,0,0,7.5,0.251,0.04165,23.45,0.309,10.350000000000001,80.05000000000001,3483.3
