name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
HÄBERLEIN,0.0,13,1.0,1.0,20,0.2351174206627318,1.0,1.0,2,23,438,40,2595,1.0,1.0,1.0,7.0,7.0,7.0,11.0,9.0,5.5,0.49551560448255744,9.0,9.0,7.0,10.0,8.5,9.0
REGIERUNGSDIREKTOR STEINBEISSEL,0.0,13,1.0,1.0,13,0.1447045216410113,1.0,1.0,1,2,8,2,37,1.0,1.0,1.0,11.0,12.0,11.0,13.0,13.0,7.875,0.7178760214290885,13.0,13.0,12.0,13.0,12.5,13.0
FRAU NEUSIGL,0.0,13,1.0,1.0,13,0.14470452164101136,1.0,1.0,1,47,1157,25,6356,1.0,1.0,1.0,11.0,11.0,11.0,5.0,3.0,5.5,0.5938674695827104,9.0,10.0,11.0,6.0,8.5,9.0
BEZIRKSAMTMANN,0.0,13,1.0,1.0,33,0.4034044462512674,1.0,1.0,7,134,1834,99,11284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
LAMPL,0.0,13,1.0,1.0,28,0.34673493264550614,1.0,1.0,4,121,1981,95,10549,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,0.1494035761667992,2.0,2.0,3.0,2.0,2.5,2.0
ANNA,0.0,13,1.0,1.0,13,0.1447045216410113,1.0,1.0,1,1,3,1,13,1.0,1.0,1.0,11.0,12.0,11.0,14.0,14.0,8.125,0.7513009550107067,14.0,14.0,12.0,14.0,13.0,14.0
SEDLMAIER,0.0,13,1.0,1.0,25,0.3045939675913398,1.0,1.0,3,26,258,23,1436,1.0,1.0,1.0,5.0,5.0,5.0,10.0,11.0,4.875,0.492975205838416,6.0,8.0,5.0,9.0,7.0,6.0
HAHNRIEDER,0.0,13,1.0,1.0,25,0.3045939675913397,1.0,1.0,3,45,879,33,4674,1.0,1.0,1.0,5.0,6.0,5.0,6.0,4.0,3.625,0.2829807855667943,5.0,5.0,6.0,5.0,5.5,5.0
GRUBHOFER,0.0,13,1.0,1.0,20,0.2351174206627318,1.0,1.0,2,28,342,23,1856,1.0,1.0,1.0,7.0,7.0,7.0,8.0,10.0,5.25,0.4568428144809297,8.0,7.0,7.0,8.0,7.5,8.0
BABETTE,0.0,13,1.0,1.0,15,0.17496960549288076,1.0,1.0,2,8,42,8,212,1.0,1.0,1.0,10.0,10.0,7.0,12.0,12.0,6.75,0.6258922202972101,12.0,12.0,10.0,12.0,11.0,11.0
ASSESSOR,0.0,13,1.0,1.0,30,0.37368257920755765,1.0,1.0,5,56,606,47,3685,1.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,2.5,0.22160131510697959,3.0,4.0,2.0,4.0,3.0,3.0
FRAU BEZIRKSAMTMANN,0.0,13,1.0,1.0,26,0.33411605373239095,1.0,1.0,6,74,718,65,4106,1.0,1.0,1.0,4.0,4.0,2.0,3.0,5.0,2.625,0.1997487260821169,4.0,3.0,4.0,3.0,3.5,4.0
MERKL,0.0,13,1.0,1.0,20,0.2351174206627318,1.0,1.0,2,37,459,31,2413,1.0,1.0,1.0,7.0,7.0,7.0,7.0,8.0,4.875,0.40332048139697263,6.0,6.0,7.0,7.0,7.0,6.0
NEUSIGL,0.0,13,1.0,1.0,13,0.1447045216410113,1.0,1.0,1,27,503,18,2703,1.0,1.0,1.0,11.0,12.0,11.0,9.0,7.0,6.625,0.6121445761769495,11.0,11.0,12.0,10.0,11.0,11.0
