,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,18,26,41,24,27,36,36,37,2.9305000000000003,0.521,0.039451499999999994,5.1085,0.0542,3.574,27.829,527.6305000000001
9,12,14,1,13,10,4,3,3,10.75,0.5815,0.757,13.450000000000001,0.11485,8.8,82.30000000000001,1596.8500000000001
8,10,1,0,3,2,1,1,1,6.8500000000000005,0.39949999999999997,0.11935,21.75,0.29600000000000004,19.200000000000003,136.5,2660.75
7,1,1,0,1,1,1,1,1,14.65,0.946,0.199,30.05,0.1755,50.4,190.7,10108.05
6,1,0,0,1,1,0,1,0,38.05,0.4605,0.279,79.85,0.47750000000000004,14.0,515.9,3724.65
5,0,0,0,0,1,0,0,0,18.55,0.6425000000000001,0.35850000000000004,38.35,0.598,24.4,244.9,4788.55
4,0,0,0,0,0,0,0,0,22.45,0.7030000000000001,0.438,46.65,0.236,29.6,299.1,5852.45
3,0,0,0,0,0,0,0,0,26.35,0.7635000000000001,0.518,54.95,0.35650000000000004,34.8,353.29999999999995,6916.35
2,0,0,0,0,0,0,0,0,30.25,0.8245,0.5975,63.25,0.41700000000000004,40.0,407.5,7980.25
1,0,0,0,0,0,0,0,0,34.150000000000006,0.8855,0.677,71.55000000000001,0.538,45.2,461.70000000000005,9044.150000000001
