,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,4,2,2,3,2,1,1.1485,0.5925,0.0412335,1.75,0.269,3.0999999999999996,26.0985,564.15
9,2,2,1,1,1,1,1,1,2.05,0.6785,0.7915,1.2475,0.2185,1.2970000000000002,36.45,735.0
8,1,1,0,1,1,1,1,1,3.85,0.9784999999999999,0.12515,2.75,0.5680000000000001,6.7,46.75,905.0
7,0,0,0,1,1,0,1,1,1.4500000000000002,0.6355,0.20850000000000002,5.75,0.6679999999999999,1.9000000000000001,118.85,1245.0
6,0,0,0,0,0,0,0,1,1.75,0.7215,0.2915,2.25,0.3185,2.5,57.05,2095.0
5,0,0,0,0,0,0,0,0,2.35,0.7645,0.375,3.25,0.368,3.7,67.35,1075.0
4,0,0,0,0,0,0,0,0,2.65,0.8075,0.4585,3.75,0.41800000000000004,4.3,77.65,1415.0
3,0,0,0,0,0,0,0,0,2.95,0.85,0.5415,4.25,0.46799999999999997,4.9,87.94999999999999,1585.0
2,0,0,0,0,0,0,0,0,3.25,0.8925000000000001,0.625,4.75,0.518,5.5,98.25,1755.0
1,0,0,0,0,0,0,0,0,3.55,0.9355,0.7085,5.25,0.618,6.1,108.55000000000001,1925.0
