CHOR;ANNERL;1
CHOR;MIRZL;1
CHOR;BURGEI;1
CHOR;VRONI;1
CHOR;GRETL;1
CHOR;MUCKERL;1
CHOR;WABERL;1
MUCKERL;ANNERL;1
MUCKERL;MIRZL;1
MUCKERL;BURGEI;1
MUCKERL;VRONI;1
MUCKERL;WABERL;1
MUCKERL;GRETL;1
LEVY;LIES;1
TONI;FRANZ;1
TONI;FERNER;1
TONI;HÖLLERER;1
TONI;CRESCENZ;1
TONI;VRONI;3
HÖLLERER;CRESCENZ;4
HÖLLERER;FRANZ;2
HÖLLERER;LIES;1
HÖLLERER;FERNER;4
HÖLLERER;VRONI;2
LIES;VRONI;5
LIES;CRESCENZ;1
LIES;FRANZ;2
LIES;JAKOB;1
GROSSKNECHT;FRANZ;1
GROSSKNECHT;VRONI;2
MIRZL;ANNERL;1
MIRZL;WABERL;1
MIRZL;BURGEI;1
MIRZL;GRETL;1
MIRZL;VRONI;1
ERSTER SCHWÄRZER;FERNER;1
ERSTER SCHWÄRZER;FRANZ;1
ERSTER SCHWÄRZER;ZWEITER SCHWÄRZER;1
BURGEI;ANNERL;1
BURGEI;GRETL;1
BURGEI;WABERL;1
BURGEI;VRONI;1
KATHREIN;MAHM;2
KATHREIN;FERNER;1
KATHREIN;BADER;2
KATHREIN;ROSL;2
FERNER;MAHM;1
FERNER;CRESCENZ;3
FERNER;FRANZ;4
FERNER;VRONI;3
FERNER;BADER;1
FERNER;ROSL;1
FERNER;ZWEITER SCHWÄRZER;1
FRANZ;CRESCENZ;2
FRANZ;ZWEITER SCHWÄRZER;1
FRANZ;VRONI;7
JAKOB;VRONI;1
ROSL;MAHM;2
ROSL;BADER;2
VRONI;CRESCENZ;2
VRONI;ANNERL;1
VRONI;WABERL;1
VRONI;GRETL;1
MAHM;BADER;2
ANNERL;WABERL;1
ANNERL;GRETL;1
WABERL;GRETL;1
