,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,25,36,71,40,49,68,60,64,10.399999999999999,0.5,0.018711,7.6925,0.029965,2.1385,8.326,261.51849999999996
9,20,25,2,25,16,2,9,4,4.772,0.542,0.05665,19.25,0.07944999999999999,4.449999999999999,23.200000000000003,790.4499999999999
8,20,5,1,5,4,2,3,2,16.0,0.4155,0.16999999999999998,30.75,0.1785,6.75,67.6,1843.05
7,5,4,1,2,2,2,2,2,21.6,0.584,0.20800000000000002,42.25,0.129,22.85,38.0,3421.95
6,3,3,1,2,2,1,2,1,27.2,0.626,0.359,111.25,0.2275,11.35,141.6,2369.35
5,1,1,0,1,2,1,0,1,32.8,0.45799999999999996,0.09425,53.75,0.47450000000000003,13.65,52.8,2895.65
4,1,1,0,1,1,0,0,1,49.599999999999994,0.752,0.132,65.25,0.376,9.05,82.4,4474.549999999999
3,1,1,0,0,0,0,0,1,55.2,0.794,0.2455,76.75,0.277,15.950000000000001,97.19999999999999,5000.85
2,0,0,0,0,0,0,0,0,38.400000000000006,0.6679999999999999,0.28300000000000003,88.25,0.3265,18.25,112.0,1316.75
1,0,0,0,0,0,0,0,0,44.0,0.71,0.321,99.75,0.4255,20.549999999999997,126.8,3948.25
