metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.446191842168,0.534197132996,0.618899561255,0.0345465935369,0.6188995612551901,powerlaw
closeness,0.494836716556,0.577038381608,0.600633127301,0.318590707127,0.6006331273012019,powerlaw
betweenness,0.0163046399759,0.0656833325077,0.0661786403722,0.290406313815,0.29040631381471627,quadratic
strength,0.272725574448,0.44397304422,0.562474568066,0.170776964791,0.5624745680655769,powerlaw
eigenvector_centrality,0.289403391723,0.342562074868,0.349306514039,0.020744078101,0.34930651403942836,powerlaw
frequency,0.139869320681,0.251900388995,0.29173885108,0.329625451443,0.3296254514430751,quadratic
speech_acts,0.0360568341064,0.172873902844,0.346812708734,0.402169910772,0.4021699107722143,quadratic
words,0.0163434467466,0.105988633679,0.317137759118,0.350857418499,0.3508574184992641,quadratic
