,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,11,10,21,9,18,18,18,20,9.8,0.48450000000000004,0.018314999999999998,11.5,0.03705,1.8415000000000001,10.009,350.688
9,6,9,2,5,3,2,3,3,6.6,0.4195,0.05555,3.079,0.33299999999999996,5.25,64.7,1759.0
8,3,3,2,5,2,2,2,2,5.0,0.648,0.16649999999999998,7.300000000000001,0.41800000000000004,8.65,28.299999999999997,3163.8
7,2,2,1,3,1,2,2,1,1.792,0.5825,0.09255,28.299999999999997,0.07970000000000001,10.35,82.9,1056.6
6,2,2,1,2,1,1,1,1,11.399999999999999,0.6154999999999999,0.20350000000000001,24.1,0.16399999999999998,3.5500000000000003,101.1,2461.3999999999996
5,2,1,1,1,1,1,1,1,13.0,0.5175000000000001,0.35150000000000003,15.7,0.20650000000000002,6.949999999999999,137.5,6675.8
4,1,1,0,1,1,1,1,0,8.2,0.7135,0.1295,19.9,0.29100000000000004,15.45,173.9,3866.2
3,1,0,0,1,1,1,0,0,16.2,0.452,0.2405,36.7,0.3755,17.15,46.5,4568.6
2,0,0,0,1,0,0,0,0,3.4000000000000004,0.55,0.27749999999999997,40.9,0.122,12.05,119.30000000000001,5271.0
1,0,0,0,0,0,0,0,0,14.600000000000001,0.6805,0.3145,32.5,0.249,13.75,155.7,5973.4
