name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
EIN DIENSTMÄDCHEN,0.0,1,0.5294117647058824,0.5294117647058824,1,0.02997377854277649,1.8888888888888888,1.8888888888888888,1,1,17,1,97,10.0,10.0,6.0,10.0,10.0,8.0,10.0,10.0,9.25,0.18600595228571123,10.0,9.0,10.0,10.0,10.0,10.0
DER GEFÄNGNISDIREKTOR,0.0,4,0.6428571428571429,0.6428571428571429,4,0.09304239243052685,1.5555555555555554,1.5555555555555554,1,6,373,2,2254,6.0,6.0,6.0,8.0,8.0,8.0,9.0,7.0,7.25,0.1456205931276794,8.0,5.0,8.0,8.0,8.0,8.0
FRAU OBERST,0.0,4,0.6428571428571429,0.6428571428571429,4,0.07443973242527083,1.5555555555555554,1.5555555555555554,1,9,240,4,1330,6.0,6.0,6.0,8.0,9.0,8.0,8.0,8.0,7.375,0.1484668673956776,9.0,6.0,9.0,8.0,8.5,9.0
DIE AUFSEHERIN,0.0,4,0.6428571428571429,0.6428571428571429,8,0.1941062054327691,1.5555555555555554,1.5555555555555554,3,14,677,7,3745,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,5.375,0.09300297614285562,7.0,4.0,6.0,5.0,5.5,4.0
DER WACHTMEISTER,0.006944444444444444,5,0.6923076923076923,0.6923076923076923,11,0.24429628251413332,1.4444444444444444,1.4444444444444444,3,12,217,7,1262,4.0,4.0,5.0,4.0,4.0,4.0,7.0,9.0,5.125,0.23563648607851156,4.0,10.0,4.0,7.0,5.5,4.0
KLARA,0.3587962962962962,9,1.0,1.0,32,0.5856569492773134,1.0,1.0,16,99,4112,75,23199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
LINDEKUH,0.0,4,0.6428571428571429,0.6428571428571429,7,0.1586887799135639,1.5555555555555554,1.5555555555555554,3,46,1407,30,8048,6.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,5.125,0.15580293184477811,4.0,7.0,7.0,4.0,5.5,4.0
DR SCHWARZKOPF,0.018518518518518517,5,0.6923076923076923,0.6923076923076923,7,0.1510578869254898,1.4444444444444444,1.4444444444444444,2,14,1193,2,6948,4.0,4.0,4.0,6.0,7.0,7.0,5.0,5.0,5.25,0.16021748611541392,6.0,8.0,5.0,6.0,5.5,4.0
JOSEF,0.13657407407407404,8,0.9,0.9,28,0.5590800364236499,1.1111111111111112,1.1111111111111112,11,79,4035,37,23915,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0
ELSE,0.034722222222222224,6,0.75,0.75,18,0.4289293134914704,1.3333333333333333,1.3333333333333333,7,31,1700,13,9602,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.125,0.04419417382415922,3.0,3.0,3.0,3.0,3.0,3.0
