,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,3,2,2,2,2,1,2.9,0.7835000000000001,0.0082665,13.25,0.5365,4.6,149.8,702.005
9,2,2,2,1,1,1,1,1,3.9,0.9835,0.1585,2.7425,0.09615,1.396,38.138,1301.5
8,1,1,0,1,1,1,1,1,2.099,0.683,0.025,11.75,0.4385,6.199999999999999,87.8,1600.5
7,0,0,0,1,1,1,1,1,2.3,0.7164999999999999,0.041650000000000006,16.25,0.48750000000000004,8.6,112.6,2796.5
6,0,0,0,0,0,0,0,1,2.5,0.75,0.05835,4.25,0.14550000000000002,2.2,50.599999999999994,3394.5
5,0,0,0,0,0,0,0,0,2.7,0.8165,0.075,5.75,0.194,3.0,63.0,1002.5
4,0,0,0,0,0,0,0,0,3.1,0.85,0.09165000000000001,7.25,0.2425,3.8,75.4,1899.5
3,0,0,0,0,0,0,0,0,3.3,0.8835,0.10850000000000001,8.75,0.2915,5.4,100.2,2198.5
2,0,0,0,0,0,0,0,0,3.5,0.9165000000000001,0.125,10.25,0.3405,7.0,125.0,2497.5
1,0,0,0,0,0,0,0,0,3.7,0.95,0.14150000000000001,14.75,0.38949999999999996,7.8,137.39999999999998,3095.5
