name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
LANDLEUTE,0.005129002941502941,25,0.6190476190476191,0.6190476190476191,36,0.2210989911978196,1.6153846153846154,1.6153846153846154,3,6,39,7,213,10.0,10.0,19.0,9.0,6.0,8.0,36.0,49.0,18.375,1.9695647407123085,16.0,47.0,10.0,34.0,22.0,17.0
STÜSSI,0.0,10,0.4961832061068702,0.4961832061068702,10,0.03318959575107936,2.0153846153846153,2.0153846153846153,1,38,738,98,3822,47.0,56.0,23.0,47.0,39.0,24.0,12.0,14.0,32.75,2.0806828377791198,36.0,51.0,53.0,16.0,34.5,32.0
KUNZ,0.0,3,0.46099290780141844,0.46099290780141844,3,0.006474941204966701,2.169230769230769,2.169230769230769,1,4,101,13,539,62.0,64.0,23.0,62.0,64.0,24.0,43.0,37.0,47.375,2.239995117182178,66.0,59.0,64.0,43.0,53.5,60.0
ERSTER GESELL,0.0,9,0.5371900826446281,0.5371900826446281,9,0.029925517192021994,1.8615384615384616,1.8615384615384616,1,21,345,48,1902,52.0,34.0,23.0,52.0,46.0,24.0,24.0,27.0,35.25,1.6018265244044732,41.0,37.0,49.0,26.0,37.5,36.0
MELCHTHAL,0.03908171383355208,37,0.6989247311827957,0.6989247311827957,60,0.33555894144151954,1.4307692307692306,1.4307692307692306,6,107,4337,583,23237,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,0.0944911182523068,3.0,2.0,3.0,3.0,3.0,3.0
SEPPI,0.0,11,0.5462184873949579,0.5462184873949579,11,0.019724512289071836,1.830769230769231,1.830769230769231,1,6,34,6,182,39.0,26.0,23.0,39.0,58.0,24.0,36.0,52.0,37.125,1.6097325365680208,46.0,38.0,45.0,47.0,46.0,51.0
FRONVOGT,0.0,9,0.5371900826446281,0.5371900826446281,9,0.029925517192021994,1.8615384615384616,1.8615384615384616,1,6,98,14,562,52.0,34.0,23.0,52.0,46.0,24.0,36.0,38.0,38.125,1.4149039278339715,48.0,30.0,49.0,38.0,43.5,46.0
TELL,0.32848650940562707,51,0.8227848101265823,0.8227848101265823,63,0.2027941528946428,1.2153846153846153,1.2153846153846153,8,139,4264,567,22562,1.0,1.0,1.0,2.0,9.0,1.0,3.0,3.0,2.625,0.34028283928856257,2.0,6.0,2.0,2.0,2.0,2.0
WALTER TELL,0.0032611628567510926,22,0.6018518518518519,0.6018518518518519,26,0.1571571858602462,1.6615384615384614,1.6615384615384614,2,8,170,22,888,17.0,17.0,21.0,17.0,12.0,14.0,31.0,33.0,20.25,0.965359851483965,19.0,19.0,17.0,29.0,23.0,18.0
MEHRERE STIMMEN,0.0,12,0.5241935483870968,0.5241935483870968,12,0.07450194608626808,1.9076923076923078,1.9076923076923078,1,3,30,6,171,35.0,40.0,23.0,36.0,24.0,24.0,47.0,53.0,35.25,1.401131558012003,41.0,29.0,35.0,54.0,44.5,47.0
FRIESSHARDT,0.009718490761689291,24,0.6132075471698113,0.6132075471698113,29,0.14075970091103587,1.6307692307692307,1.6307692307692307,2,24,408,53,2118,11.0,11.0,13.0,12.0,13.0,14.0,21.0,21.0,14.5,0.5175491695067657,13.0,9.0,11.0,19.0,15.0,12.0
