,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,12,19,27,16,17,20,24,23,6.050000000000001,0.538,0.0213345,6.158,0.03205,2.386,18.2755,406.9395
9,8,4,2,7,7,6,4,3,8.75,0.5954999999999999,0.06465,14.600000000000001,0.08545,5.199999999999999,53.349999999999994,1233.15
8,5,4,1,3,2,2,1,3,3.3365,0.6525000000000001,0.1935,23.0,0.1915,8.0,88.25,2055.25
7,3,1,1,2,2,2,1,1,14.15,0.42300000000000004,0.4095,39.8,0.5105,27.6,192.95,5343.65
6,1,1,0,2,1,1,1,1,11.45,0.48050000000000004,0.1076,81.8,0.2445,13.6,332.55,7809.95
5,1,1,0,1,1,0,0,0,24.950000000000003,0.8815,0.1505,31.4,0.29800000000000004,10.8,123.15,2877.3500000000004
4,1,1,0,0,1,0,0,0,27.65,0.9390000000000001,0.2365,48.2,0.35150000000000003,16.4,158.05,3699.45
3,0,0,0,0,0,0,0,0,16.85,0.71,0.28,56.599999999999994,0.1385,19.200000000000003,227.85000000000002,4521.55
2,0,0,0,0,0,0,0,0,19.549999999999997,0.7675000000000001,0.3235,65.0,0.40449999999999997,22.0,262.75,6165.75
1,0,0,0,0,0,0,0,0,22.25,0.8245,0.3665,73.4,0.4575,24.799999999999997,297.65,6987.85
