name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
JOSEPH,0.0035353535353535347,8,0.55,0.55,16,0.17336275354673295,1.8181818181818181,1.8181818181818181,6,77,1011,167,5059,9.0,11.0,10.0,8.0,9.0,6.0,4.0,8.0,8.125,0.27900892842856684,7.0,9.0,9.0,6.0,7.5,6.0
AARON,0.0,6,0.5238095238095238,0.5238095238095238,6,0.07172952498764433,1.909090909090909,1.909090909090909,1,6,132,21,692,14.0,15.0,11.0,15.0,11.0,12.0,16.0,12.0,13.25,0.24775780224127872,15.0,7.0,15.0,15.0,15.0,15.0
ZWEITER KÖNIG,0.0,8,0.55,0.55,8,0.06669338286145675,1.8181818181818181,1.8181818181818181,1,6,54,11,302,9.0,11.0,11.0,11.0,12.0,12.0,16.0,18.0,12.5,0.37201190457142247,13.0,11.0,11.0,17.0,14.0,13.0
JUDAS,0.3116883116883117,9,0.6285714285714286,0.6285714285714286,9,0.03521138897440162,1.590909090909091,1.590909090909091,2,14,430,61,2202,8.0,5.0,1.0,10.0,17.0,11.0,10.0,11.0,9.125,0.5879652413195868,8.0,22.0,8.0,10.0,9.0,9.0
EIN DIENER,0.012626262626262628,11,0.5945945945945946,0.5945945945945946,20,0.1900429474599843,1.6818181818181817,1.6818181818181817,5,7,53,10,284,7.0,8.0,9.0,7.0,8.0,8.0,15.0,20.0,10.25,0.5891504173687008,11.0,23.0,7.0,16.0,11.5,11.0
PHILO,0.0,5,0.5116279069767442,0.5116279069767442,5,0.05004014569750847,1.9545454545454544,1.9545454545454544,1,4,7,2,26,16.0,17.0,11.0,16.0,16.0,12.0,20.0,22.0,16.25,0.4568428144809297,20.0,14.0,17.0,21.0,19.0,20.0
SALOME,0.02619047619047619,13,0.6285714285714286,0.6285714285714286,38,0.39506742188350147,1.590909090909091,1.590909090909091,12,50,1708,238,8574,4.0,5.0,7.0,3.0,3.0,4.0,6.0,4.0,4.5,0.1767766952966369,5.0,3.0,5.0,4.0,4.5,5.0
EIN BOTE,0.0,2,0.4782608695652174,0.4782608695652174,2,0.029385899357308832,2.090909090909091,2.090909090909091,1,5,66,11,375,23.0,19.0,11.0,23.0,19.0,12.0,18.0,17.0,17.75,0.5540032877674489,23.0,20.0,23.0,19.0,21.0,23.0
TITUS,0.1910533910533911,17,0.8148148148148148,0.8148148148148148,37,0.335083703350314,1.2272727272727273,1.2272727272727273,9,64,1537,220,7921,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,3.625,0.2403262291731209,3.0,6.0,2.0,5.0,3.5,3.0
ERSTER KÖNIG,0.0,8,0.55,0.55,8,0.06669338286145675,1.8181818181818181,1.8181818181818181,1,9,70,15,386,9.0,11.0,11.0,11.0,12.0,12.0,11.0,15.0,11.5,0.21128856368212914,12.0,4.0,11.0,13.0,12.0,12.0
MOSES,0.0,4,0.41509433962264153,0.41509433962264153,4,0.0012663289574004353,2.409090909090909,2.409090909090909,1,8,131,20,679,18.0,20.0,11.0,18.0,20.0,12.0,14.0,13.0,15.75,0.4568428144809297,19.0,14.0,19.0,14.0,16.5,18.0
ARTAXERXES,0.0,4,0.41509433962264153,0.41509433962264153,4,0.0012663289574004353,2.409090909090909,2.409090909090909,1,9,455,61,2312,18.0,20.0,11.0,18.0,20.0,12.0,11.0,10.0,15.0,0.546906886825484,16.0,19.0,19.0,11.0,15.0,15.0
ALEXANDRA,0.048196248196248195,15,0.6666666666666666,0.6666666666666666,38,0.36447213685721935,1.5,1.5,14,129,3178,460,16356,3.0,4.0,6.0,3.0,4.0,3.0,3.0,3.0,3.625,0.13258252147247765,3.0,2.0,4.0,3.0,3.5,3.0
MARIAMNE,0.05382395382395382,13,0.6285714285714286,0.6285714285714286,49,0.47856993203650144,1.590909090909091,1.590909090909091,19,203,6256,874,32142,4.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.625,0.2209708691207961,2.0,5.0,3.0,2.0,2.5,2.0
SOEMUS,0.0,6,0.5238095238095238,0.5238095238095238,16,0.21271213097985917,1.909090909090909,1.909090909090909,6,37,948,142,5049,14.0,15.0,11.0,8.0,6.0,6.0,8.0,9.0,9.625,0.42750052213836115,10.0,13.0,11.0,7.0,9.0,9.0
HERODES,0.1727272727272727,16,0.7857142857142857,0.7857142857142857,46,0.42668617726582997,1.2727272727272727,1.2727272727272727,19,223,8031,1118,41092,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.75,0.08838834764831845,1.0,1.0,1.0,1.0,1.0,1.0
JOAB,0.07626262626262628,13,0.7096774193548387,0.7096774193548387,23,0.20981413880182062,1.409090909090909,1.409090909090909,5,27,1061,148,5587,4.0,3.0,4.0,6.0,7.0,8.0,9.0,7.0,6.0,0.2672612419124244,6.0,8.0,6.0,9.0,7.5,6.0
SERUBABEL,0.0,5,0.5641025641025641,0.5641025641025641,5,0.0350521305823197,1.7727272727272727,1.7727272727272727,1,3,54,7,286,16.0,10.0,11.0,16.0,18.0,12.0,21.0,18.0,15.25,0.48527422291789973,17.0,16.0,16.0,20.0,18.0,19.0
DRITTER KÖNIG,0.0,8,0.55,0.55,8,0.06669338286145675,1.8181818181818181,1.8181818181818181,1,5,69,10,363,9.0,11.0,11.0,11.0,12.0,12.0,18.0,16.0,12.5,0.37201190457142247,13.0,11.0,11.0,17.0,14.0,13.0
