name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DOKTOR FALLMER,0.0926470588235294,13,0.8095238095238095,0.8095238095238095,23,0.43882883376362203,1.2352941176470589,1.2352941176470589,4,185,5158,111,29330,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.625,0.09300297614285562,1.0,1.0,1.0,1.0,1.0,1.0
VOCES APOKALYPTICAE DE COELIS CANTANTES,0.0,8,0.6538461538461539,0.6538461538461539,8,0.11515125390134255,1.5294117647058822,1.5294117647058822,1,1,12,3,70,5.0,5.0,7.0,7.0,9.0,7.0,16.0,16.0,9.0,0.5629958132298016,11.0,17.0,5.0,17.0,11.0,12.0
VOX PATRIS E TENEBRIS INFIMIS,0.0,8,0.6538461538461539,0.6538461538461539,8,0.11515125390134255,1.5294117647058822,1.5294117647058822,1,1,5,1,33,5.0,5.0,7.0,7.0,9.0,7.0,16.0,17.0,9.125,0.591749449272482,12.0,18.0,5.0,18.0,11.5,14.0
CHORUS ADOLESCENTIUM,0.0,8,0.6538461538461539,0.6538461538461539,8,0.11515125390134255,1.5294117647058822,1.5294117647058822,1,2,106,18,654,5.0,5.0,7.0,7.0,9.0,7.0,12.0,14.0,8.25,0.4050462936504913,9.0,13.0,5.0,14.0,9.5,9.0
DIENSTMÄDCHEN,0.0,5,0.5862068965517241,0.5862068965517241,5,0.05533585917680438,1.7058823529411766,1.7058823529411766,1,18,125,17,622,13.0,13.0,7.0,13.0,15.0,7.0,8.0,11.0,10.875,0.3920954466526158,16.0,12.0,15.0,10.0,12.5,16.0
POGATSCHNIGG,0.0,5,0.5862068965517241,0.5862068965517241,5,0.05533585917680438,1.7058823529411766,1.7058823529411766,1,35,496,25,2722,13.0,13.0,7.0,13.0,15.0,7.0,7.0,7.0,10.25,0.4419417382415922,14.0,14.0,15.0,7.0,11.0,12.0
MAGENTROST,0.0,5,0.5862068965517241,0.5862068965517241,5,0.05533585917680438,1.7058823529411766,1.7058823529411766,1,16,289,10,1806,13.0,13.0,7.0,13.0,15.0,7.0,9.0,9.0,10.75,0.3881618771300742,15.0,11.0,15.0,9.0,12.0,15.0
BABÚSCH,0.0,5,0.5862068965517241,0.5862068965517241,5,0.1322553228686988,1.7058823529411766,1.7058823529411766,1,16,376,7,2135,13.0,13.0,7.0,13.0,7.0,7.0,9.0,8.0,9.625,0.3594235215691133,13.0,7.0,13.0,8.0,10.5,10.0
PATER CONFESSOR,0.0,8,0.6538461538461539,0.6538461538461539,8,0.11515125390134255,1.5294117647058822,1.5294117647058822,1,1,44,7,239,5.0,5.0,7.0,7.0,9.0,7.0,16.0,15.0,8.875,0.5363463533149878,10.0,16.0,5.0,16.0,10.5,10.0
HUBERT,0.12205882352941175,11,0.7391304347826086,0.7391304347826086,20,0.3884436849899169,1.3529411764705883,1.3529411764705883,4,253,4211,408,23393,4.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.5,0.1494035761667992,3.0,3.0,4.0,1.0,2.5,2.0
