,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,8,4,3,2,2,2,6.949999999999999,0.836,0.013760999999999999,15.45,0.41300000000000003,1.3465,15.117999999999999,241.8625
9,2,2,1,2,2,2,2,2,6.25,0.708,0.125,1.8415000000000001,0.0359,2.75,31.599999999999998,621.25
8,1,1,1,2,2,2,1,2,1.3465,0.4945,0.264,10.35,0.371,4.85,48.0,998.75
7,1,1,0,1,1,2,1,1,2.05,0.5805,0.0417,13.75,0.20350000000000001,6.25,80.8,1753.75
6,1,1,0,1,1,1,1,1,7.65,0.8785000000000001,0.06945,17.15,0.245,4.15,97.2,2131.25
5,0,0,0,0,1,1,1,1,2.75,0.5375000000000001,0.09715,3.5500000000000003,0.32899999999999996,7.65,130.0,2508.75
4,0,0,0,0,0,0,1,1,3.45,0.623,0.15300000000000002,5.25,0.07795,2.05,146.39999999999998,3641.25
3,0,0,0,0,0,0,1,0,4.15,0.6655,0.1805,6.949999999999999,0.11995,3.45,162.8,1376.25
2,0,0,0,0,0,0,0,0,4.85,0.7505,0.20800000000000002,8.65,0.16199999999999998,5.550000000000001,64.4,2886.25
1,0,0,0,0,0,0,0,0,5.550000000000001,0.7935,0.236,12.05,0.28700000000000003,6.949999999999999,113.6,3263.75
