metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.345368440946,0.477979432706,0.550068458707,0.0963366747504,0.5500684587068274,powerlaw
closeness,0.353775983884,0.511907770366,0.531311649574,0.168032954224,0.5313116495736057,powerlaw
betweenness,0.011251674283,0.0709371875932,0.0742492053224,0.322290742834,0.32229074283448045,quadratic
strength,0.148882066479,0.233465601949,0.398108346264,0.293057892166,0.3981083462642878,powerlaw
eigenvector_centrality,0.289676187253,0.430107385141,0.447484548218,0.265677497648,0.44748454821791317,powerlaw
frequency,0.0815390159276,0.153123497096,0.294879078776,0.596397912039,0.5963979120386311,quadratic
speech_acts,0.06188659013,0.145335912635,0.350348614383,0.461084438295,0.46108443829548285,quadratic
words,0.0923220117283,0.169000388253,0.391533690224,0.362332699444,0.3915336902242398,powerlaw
