,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,5,3,3,5,5,5,7.8,0.841,0.0112365,19.200000000000003,0.1385,1.693,6.039,158.54850000000002
9,3,2,4,2,3,2,3,1,6.199999999999999,0.477,0.034,2.386,0.35050000000000003,5.9,115.9,480.45000000000005
8,2,2,1,2,2,1,1,1,1.396,0.659,0.1925,5.199999999999999,0.032255,3.0999999999999996,30.5,1121.05
7,1,1,1,2,2,1,1,1,7.0,0.7045,0.2155,8.0,0.5095000000000001,7.3,54.9,1441.35
6,1,1,0,1,1,1,1,1,8.6,0.75,0.056650000000000006,24.799999999999997,0.1915,12.899999999999999,79.30000000000001,1761.65
5,0,1,0,1,0,1,0,1,2.2,0.8865000000000001,0.07935,27.6,0.08549999999999999,14.3,18.299999999999997,2081.95
4,0,0,0,0,0,0,0,1,3.0,0.5225,0.10185,10.8,0.2445,4.5,42.7,3042.85
3,0,0,0,0,0,0,0,0,3.8,0.5680000000000001,0.1245,13.6,0.2975,8.7,67.1,800.75
2,0,0,0,0,0,0,0,0,4.6,0.6134999999999999,0.14750000000000002,16.4,0.40349999999999997,10.100000000000001,91.5,2402.25
1,0,0,0,0,0,0,0,0,5.4,0.7955,0.16999999999999998,22.0,0.4565,11.5,103.69999999999999,2722.55
