,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,21,21,40,21,22,40,43,45,24.0,0.6759999999999999,0.007821000000000002,28.05,0.1345,1.1485,9.019,408.0985
9,11,11,6,11,12,4,4,3,20.0,0.6355,0.039400000000000004,18.25,0.11,2.05,25.299999999999997,1222.4499999999998
8,9,9,2,9,9,4,1,1,7.98,0.5529999999999999,0.07100000000000001,8.4255,0.0371,2.95,73.9,4463.65
7,4,4,1,4,4,2,1,1,40.0,0.8394999999999999,0.02365,47.650000000000006,0.256,3.85,106.30000000000001,7704.85
6,3,2,1,3,3,0,1,0,44.0,0.7164999999999999,0.15,52.55,0.23199999999999998,1.4500000000000002,154.9,2032.75
5,2,2,0,2,0,0,0,0,28.0,0.8805000000000001,0.0552,32.95,0.06155,1.75,41.5,2843.05
4,0,1,0,0,0,0,0,0,12.0,0.9215,0.08675,13.350000000000001,0.08585000000000001,2.35,57.7,3653.35
3,0,0,0,0,0,0,0,0,16.0,0.5945,0.1023,23.15,0.159,2.65,90.1,5273.950000000001
2,0,0,0,0,0,0,0,0,32.0,0.7575000000000001,0.118,37.849999999999994,0.183,3.25,122.5,6084.25
1,0,0,0,0,0,0,0,0,36.0,0.7985,0.134,42.75,0.20750000000000002,3.55,138.7,6894.549999999999
