,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,2,2,3,2,1,1,1.0495,0.683,0.0495,1.0495,-0.0001,1.0495,4.2475000000000005,168.1825
9,1,1,1,1,0,1,1,1,1.95,0.9835,0.95,1.95,-0.0009,1.95,4.75,509.25
8,0,0,0,0,0,0,1,1,1.15,0.7164999999999999,0.15000000000000002,1.15,-0.0007,1.15,8.75,1190.25
7,0,0,0,0,0,0,0,0,1.25,0.75,0.25,1.25,-0.0005,1.25,5.25,282.25
6,0,0,0,0,0,0,0,0,1.35,0.7835000000000001,0.35,1.35,-0.00030000000000000003,1.35,5.75,395.75
5,0,0,0,0,0,0,0,0,1.45,0.8165,0.45,1.45,0.0001,1.45,6.25,622.75
4,0,0,0,0,0,0,0,0,1.55,0.85,0.55,1.55,0.00030000000000000003,1.55,6.75,736.25
3,0,0,0,0,0,0,0,0,1.65,0.8835,0.6499999999999999,1.65,0.0005,1.65,7.25,849.75
2,0,0,0,0,0,0,0,0,1.75,0.9165000000000001,0.75,1.75,0.0007,1.75,7.75,963.25
1,0,0,0,0,0,0,0,0,1.85,0.95,0.8500000000000001,1.85,0.0009,1.85,8.25,1076.75
