,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,18,16,28,12,16,23,28,29,24.75,0.708,0.005544,20.5,0.10345,1.9405,14.157,242.7975
9,7,9,2,7,7,5,2,2,4.949999999999999,0.5189999999999999,0.01675,4.058999999999999,0.0205425,5.75,42.900000000000006,3188.25
8,4,6,2,5,3,2,2,1,28.049999999999997,0.802,0.0279,28.7,0.1865,3.8499999999999996,128.7,735.75
7,3,3,2,4,3,2,2,1,31.35,0.8965,0.10650000000000001,45.1,0.35250000000000004,13.350000000000001,185.89999999999998,1226.25
6,2,1,1,2,2,2,1,1,1.6335,0.046728,0.039099999999999996,12.299999999999999,0.062200000000000005,17.15,71.5,2207.25
5,1,1,1,2,2,1,1,1,8.25,0.6134999999999999,0.0503,36.9,0.14500000000000002,7.65,271.7,2697.75
4,1,0,0,2,1,1,0,1,14.85,0.1417,0.061450000000000005,69.69999999999999,0.22799999999999998,19.05,100.1,4659.75
3,0,0,0,1,1,0,0,0,11.55,0.236,0.0726,61.5,0.311,9.55,157.3,1716.75
2,0,0,0,1,1,0,0,0,18.15,0.32999999999999996,0.0838,77.9,0.394,11.45,214.5,3678.75
1,0,0,0,0,0,0,0,0,21.450000000000003,0.4245,0.0952,53.3,0.26949999999999996,15.25,243.1,4169.25
