,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,37,72,99,36,66,98,94,98,36.099999999999994,0.36550000000000005,0.010296,37.9,0.0082665,1.891,12.721499999999999,447.3315
9,27,18,1,26,36,2,5,2,3.673,0.3125,0.03115,5.058999999999999,0.1585,18.1,38.55,8585.15
8,19,4,1,22,0,1,1,1,19.9,0.2595,0.0727,21.5,0.025,3.6999999999999997,89.94999999999999,1355.5500000000002
7,15,3,1,15,0,1,1,1,14.5,0.04615,0.1975,13.299999999999999,0.041650000000000006,10.9,218.45,3162.95
6,2,3,0,1,0,0,1,0,25.3,0.20600000000000002,0.0519,29.7,0.05835,5.5,244.15,2259.25
5,1,1,0,1,0,0,0,0,9.100000000000001,0.4185,0.09355,62.5,0.075,7.3,64.25,4066.65
4,1,1,0,1,0,0,0,0,52.3,0.525,0.11449999999999999,78.9,0.09165000000000001,9.1,115.65,4970.35
3,0,0,0,0,0,0,0,0,30.7,0.0995,0.135,46.1,0.10850000000000001,12.7,141.35,5874.049999999999
2,0,0,0,0,0,0,0,0,41.5,0.1525,0.1555,54.3,0.125,14.5,167.05,6777.75
1,0,0,0,0,0,0,0,0,46.900000000000006,0.47150000000000003,0.1765,70.69999999999999,0.14150000000000001,16.3,192.75,7681.450000000001
