,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,9,4,4,8,10,11,10.05,0.7565,0.0027324,7.4355,0.093,1.198,16.8895,504.23900000000003
9,4,4,4,4,4,4,1,2,14.55,0.981,0.05245,10.350000000000001,0.125,4.8,49.150000000000006,1481.3000000000002
8,2,3,2,4,4,2,1,1,6.4455,0.6435,0.01935,33.55,0.378,2.8,81.25,2453.5
7,2,2,1,2,2,1,1,1,12.75,0.869,0.041400000000000006,24.85,0.28300000000000003,2.0,113.35,5370.1
6,1,1,0,1,1,1,1,1,7.35,0.681,0.00826,16.15,0.188,4.0,145.45,9258.9
5,1,1,0,1,1,0,1,0,8.25,0.719,0.0138,27.75,0.3145,1.6,177.55,3425.7
4,1,1,0,0,0,0,1,0,9.149999999999999,0.9435,0.02485,13.25,0.15649999999999997,2.4000000000000004,305.95,4397.9
3,1,0,0,0,0,0,0,0,13.649999999999999,0.7935000000000001,0.03035,19.05,0.21999999999999997,3.2,209.64999999999998,6342.299999999999
2,0,0,0,0,0,0,0,0,10.95,0.831,0.03585,21.95,0.2515,3.5999999999999996,241.75,7314.5
1,0,0,0,0,0,0,0,0,11.850000000000001,0.9065000000000001,0.046950000000000006,30.65,0.346,4.4,273.85,8286.7
