,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,4,3,3,3,2,2,5.9,0.9875,0.03165,11.65,0.4605,2.9,2.8315,75.31
9,2,2,3,2,2,2,2,2,4.9,0.8625,0.00164835,5.346500000000001,0.21700000000000003,1.099,36.15,352.0
8,1,1,0,1,1,2,1,2,4.099,0.7625,0.005,6.75,0.3255,1.9,6.550000000000001,1318.0
7,0,0,0,1,1,0,1,1,4.300000000000001,0.7875000000000001,0.008335,8.85,0.35250000000000004,1.2999999999999998,13.95,628.0
6,0,0,0,0,0,0,1,0,4.5,0.8125,0.01165,6.050000000000001,0.2445,1.5,17.65,214.0
5,0,0,0,0,0,0,0,0,4.699999999999999,0.8374999999999999,0.015,7.449999999999999,0.27149999999999996,1.7000000000000002,10.25,490.0
4,0,0,0,0,0,0,0,0,5.1,0.8875,0.018349999999999998,8.15,0.2985,2.1,21.35,766.0
3,0,0,0,0,0,0,0,0,5.300000000000001,0.9125000000000001,0.021650000000000003,9.55,0.3795,2.3,25.049999999999997,904.0
2,0,0,0,0,0,0,0,0,5.5,0.9375,0.025,10.25,0.4065,2.5,28.75,1042.0
1,0,0,0,0,0,0,0,0,5.699999999999999,0.9624999999999999,0.02835,10.95,0.4335,2.7,32.45,1180.0
