,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,18,18,18,18,18,18,7,8,16.9985,0.9999,-0.0001,16.9985,0.23568,0.9999,7.3855,173.75549999999998
9,0,0,0,0,0,0,5,3,16.9845,0.9991,-0.0009,16.9845,0.23549,0.9991,33.25,514.3499999999999
8,0,0,0,0,0,0,3,3,16.988,0.9993,-0.0007,16.988,0.235535,0.9993,20.35,853.25
7,0,0,0,0,0,0,1,3,16.9915,0.9995,-0.0005,16.9915,0.235585,0.9995,46.150000000000006,1192.15
6,0,0,0,0,0,0,1,1,16.994999999999997,0.9997,-0.00030000000000000003,16.994999999999997,0.235635,0.9997,59.05,3225.55
5,0,0,0,0,0,0,1,0,17.0015,1.0001,0.0001,17.0015,0.235725,1.0001,123.55,1531.05
4,0,0,0,0,0,0,0,0,17.005000000000003,1.0003,0.00030000000000000003,17.005000000000003,0.235775,1.0003,71.95,1869.95
3,0,0,0,0,0,0,0,0,17.0085,1.0005,0.0005,17.0085,0.23582,1.0005,84.85,2208.8500000000004
2,0,0,0,0,0,0,0,0,17.012,1.0007,0.0007,17.012,0.235865,1.0007,97.75,2547.75
1,0,0,0,0,0,0,0,0,17.0155,1.0009,0.0009,17.0155,0.23591499999999999,1.0009,110.65,2886.6499999999996
