,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,8,15,5,4,9,12,13,12.75,0.765,0.014553,4.6335,0.034,1.3465,13.028500000000001,332.79900000000004
9,5,5,3,4,4,3,2,2,3.6435,0.5335000000000001,0.0441,14.55,0.14650000000000002,2.05,61.75,996.3000000000001
8,4,3,1,3,3,2,1,2,15.35,0.842,0.27949999999999997,17.85,0.3705,4.15,37.45,6277.9
7,2,2,0,3,2,2,1,1,14.05,0.8035,0.0735,34.35,0.221,6.25,86.05000000000001,2316.7
6,0,1,0,2,2,2,1,1,4.949999999999999,0.8805000000000001,0.1031,31.05,0.2585,6.949999999999999,134.65,2976.9
5,0,0,0,1,2,1,1,0,6.25,0.5720000000000001,0.1325,21.15,0.33299999999999996,7.65,158.95,1656.5
4,0,0,0,1,1,0,1,0,7.55,0.6105,0.16149999999999998,24.450000000000003,0.07155,2.75,231.85,3637.1
3,0,0,0,0,1,0,0,0,8.85,0.6495,0.191,7.949999999999999,0.1835,3.45,110.35,4297.299999999999
2,0,0,0,0,0,0,0,0,10.15,0.688,0.22049999999999997,11.25,0.1091,4.85,183.25,4957.5
1,0,0,0,0,0,0,0,0,11.45,0.7264999999999999,0.25,27.75,0.2955,5.550000000000001,207.55,5617.700000000001
