name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHOR,0.012030075187969922,14,0.7692307692307693,0.7692307692307693,20,0.24306402230731894,1.2999999999999998,1.2999999999999998,2,7,216,38,1195,6.0,6.0,7.0,6.0,6.0,6.0,12.0,11.0,7.5,0.31339158526400435,7.0,12.0,6.0,12.0,9.0,9.0
ALLGEMEINER SCHLUßCHOR,0.0,9,0.6451612903225806,0.6451612903225806,9,0.11651446972577778,1.55,1.55,1,1,39,8,219,17.0,17.0,11.0,17.0,17.0,11.0,15.0,17.0,15.25,0.3390506704651344,19.0,14.0,17.0,17.0,17.0,19.0
CHOR DER JUNGEN SÄKKINGER,0.0,10,0.6666666666666666,0.6666666666666666,10,0.12120784642368315,1.5,1.5,1,1,46,9,249,11.0,11.0,11.0,11.0,13.0,11.0,15.0,15.0,12.25,0.22903134532822608,12.0,9.0,13.0,15.0,14.0,12.0
DIE STUDENTEN,0.0,5,0.5714285714285714,0.5714285714285714,5,0.045641490889486894,1.75,1.75,1,24,491,101,2715,19.0,19.0,11.0,19.0,21.0,11.0,6.0,6.0,14.0,0.7763237542601484,17.0,21.0,21.0,7.0,14.0,12.0
HAUSHOFMEISTER,0.0,5,0.5714285714285714,0.5714285714285714,5,0.0456414908894869,1.75,1.75,1,10,316,58,1790,19.0,19.0,11.0,19.0,19.0,11.0,10.0,7.0,14.375,0.6371585219887255,18.0,20.0,19.0,10.0,14.5,15.0
WERNER,0.13368421052631574,20,1.0,1.0,34,0.3670579322071912,1.0,1.0,4,139,3966,660,20806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
EINIGE JUNGE MÄDCHEN,0.0,10,0.6666666666666666,0.6666666666666666,10,0.12120784642368315,1.5,1.5,1,3,45,8,235,11.0,11.0,11.0,11.0,13.0,11.0,14.0,16.0,12.25,0.23857837885513192,12.0,10.0,13.0,15.0,14.0,12.0
CHOR DER HAUENSTEINER BAUERN,0.012030075187969922,14,0.7692307692307693,0.7692307692307693,20,0.24306402230731894,1.2999999999999998,1.2999999999999998,2,10,205,35,1119,6.0,6.0,7.0,6.0,6.0,6.0,10.0,12.0,7.375,0.2907617765702461,6.0,11.0,6.0,10.0,8.0,7.0
CHOR DER BÜRGER UND BÜRGERINNEN,0.0,9,0.6451612903225806,0.6451612903225806,9,0.11651446972577778,1.55,1.55,1,1,26,4,128,17.0,17.0,11.0,17.0,17.0,11.0,15.0,18.0,15.375,0.35315857931368044,20.0,15.0,17.0,18.0,17.5,21.0
DAMIAN,0.009022556390977442,13,0.7407407407407407,0.7407407407407407,19,0.23857046454368797,1.35,1.35,2,20,220,40,1226,8.0,8.0,9.0,8.0,8.0,6.0,8.0,10.0,8.125,0.1407489533074504,9.0,7.0,8.0,8.0,8.0,7.0
CONRADIN,0.13368421052631574,20,1.0,1.0,34,0.3670579322071912,1.0,1.0,4,88,1953,331,10219,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.5,0.11572751247156893,2.0,6.0,1.0,2.0,1.5,2.0
GRAF VON WILDENSTEIN,0.009022556390977442,13,0.7407407407407407,0.7407407407407407,19,0.23857046454368797,1.35,1.35,2,21,315,51,1658,8.0,8.0,9.0,8.0,8.0,6.0,7.0,8.0,7.75,0.11080065755348979,8.0,4.0,8.0,6.0,7.0,6.0
MARIA,0.03368421052631578,17,0.8695652173913043,0.8695652173913043,29,0.3401350140707946,1.1500000000000001,1.1500000000000001,3,100,2091,341,10669,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.875,0.08010874305770696,3.0,3.0,3.0,2.0,2.5,3.0
DIE SCHIFFSLEUTE,0.0,10,0.6666666666666666,0.6666666666666666,10,0.12120784642368315,1.5,1.5,1,1,4,1,24,11.0,11.0,11.0,11.0,13.0,11.0,15.0,21.0,13.0,0.44320263021395917,16.0,18.0,13.0,21.0,17.0,19.0
DIE LANDSKNECHTE,0.03684210526315789,12,0.7142857142857143,0.7142857142857143,14,0.15525157597403508,1.4,1.4,2,15,226,39,1258,10.0,10.0,3.0,10.0,10.0,6.0,9.0,9.0,8.375,0.3199993024545969,10.0,13.0,10.0,8.0,9.0,9.0
EINIGE ÄLTERE MÄNNER,0.0,10,0.6666666666666666,0.6666666666666666,10,0.12120784642368315,1.5,1.5,1,1,21,4,110,11.0,11.0,11.0,11.0,13.0,11.0,15.0,19.0,12.75,0.3644344934278313,15.0,16.0,13.0,19.0,16.0,17.0
RECTOR MAGNIFICUS,0.0,5,0.5714285714285714,0.5714285714285714,5,0.0456414908894869,1.75,1.75,1,4,50,11,304,19.0,19.0,11.0,19.0,19.0,11.0,13.0,13.0,15.5,0.47715675771026383,21.0,19.0,19.0,13.0,16.0,17.0
FREIHERRIN,0.0,10,0.6666666666666666,0.6666666666666666,10,0.13266573421053707,1.5,1.5,1,1,9,2,56,11.0,11.0,11.0,11.0,11.0,11.0,15.0,20.0,12.625,0.4115383813032683,14.0,17.0,11.0,20.0,15.5,16.0
GRÄFIN,0.03368421052631578,17,0.8695652173913043,0.8695652173913043,29,0.3401350140707946,1.1500000000000001,1.1500000000000001,3,50,1027,185,5397,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,3.625,0.11451567266411304,5.0,5.0,3.0,5.0,4.0,5.0
FREIHERR,0.03368421052631578,17,0.8695652173913043,0.8695652173913043,29,0.3401350140707946,1.1500000000000001,1.1500000000000001,3,59,1622,279,8554,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.375,0.06469364618834571,4.0,2.0,3.0,4.0,3.5,4.0
VIER HEROLDE,0.0,10,0.6666666666666666,0.6666666666666666,10,0.13266573421053707,1.5,1.5,1,1,50,8,262,11.0,11.0,11.0,11.0,11.0,11.0,15.0,13.0,11.75,0.18600595228571123,11.0,8.0,11.0,14.0,12.5,11.0
