name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DIE MUTTER,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,8,122,10,670,8.0,8.0,8.0,8.0,8.0,8.0,13.0,11.0,9.0,0.24090602791485788,11.0,8.0,8.0,12.0,10.0,11.0
VITTORIA,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,134,4428,608,22916,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.25,0.057863756235784464,2.0,3.0,1.0,2.0,1.5,2.0
BARON,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,203,5049,663,27180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
DER GRAF,0.0,8,0.6818181818181818,0.6818181818181818,8,0.13578062134050337,1.4666666666666668,1.4666666666666668,1,5,73,11,351,15.0,15.0,8.0,15.0,15.0,8.0,14.0,14.0,13.0,0.3895968612369898,16.0,11.0,15.0,14.0,14.5,16.0
REDEGONDA,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,35,544,81,2766,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,2.25,0.28931878117892235,4.0,9.0,1.0,4.0,2.5,4.0
MARFISA,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,26,292,47,1413,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,2.5,0.3471825374147068,5.0,10.0,1.0,5.0,3.0,5.0
SALAINO,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,14,186,33,993,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,3.0,0.4629100498862757,6.0,14.0,1.0,8.0,4.5,6.0
ACHILLES,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,13,81,18,433,8.0,8.0,8.0,8.0,8.0,8.0,10.0,13.0,8.875,0.22596519169363863,10.0,6.0,8.0,11.0,9.5,10.0
VENIER,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,48,892,65,4968,8.0,8.0,8.0,8.0,8.0,8.0,4.0,5.0,7.125,0.2052600702245116,8.0,5.0,8.0,6.0,7.0,8.0
CESARINO,0.0,8,0.6818181818181818,0.6818181818181818,8,0.13578062134050337,1.4666666666666668,1.4666666666666668,1,39,942,134,4775,15.0,15.0,8.0,15.0,15.0,8.0,5.0,4.0,10.625,0.6084872196098875,15.0,16.0,15.0,6.0,10.5,13.0
LORENZO,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,66,1595,186,8288,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.5,0.11572751247156893,3.0,4.0,1.0,3.0,2.0,3.0
DIE CORTICELLI,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,3,55,7,271,8.0,8.0,8.0,8.0,8.0,8.0,15.0,16.0,9.875,0.4352621336620037,14.0,13.0,8.0,16.0,12.0,15.0
JUWELIER,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,3,72,3,394,8.0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,9.75,0.4050462936504913,13.0,12.0,8.0,15.0,11.5,14.0
SASSI,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,12,106,23,643,8.0,8.0,8.0,8.0,8.0,8.0,12.0,12.0,9.0,0.23145502494313785,11.0,7.0,8.0,12.0,10.0,11.0
DER ABBATE,0.019047619047619046,15,1.0,1.0,21,0.31476233050996083,1.0,1.0,2,13,160,27,846,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,3.25,0.5207738061220603,7.0,15.0,1.0,9.0,5.0,7.0
LE DUC,0.0,13,0.8823529411764706,0.8823529411764706,13,0.1962505587909575,1.1333333333333333,1.1333333333333333,1,24,265,36,1504,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,9.0,1.0,8.0,10.0,9.0,9.0
