,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,8,7,7,7,11,11,14.5,0.8105,0.00094545,16.700000000000003,0.0968,1.198,35.056,502.2075
9,6,6,6,4,4,4,4,5,18.5,0.983,0.01815,47.1,0.33,4.8,104.19999999999999,1515.75
8,4,4,3,3,3,3,3,2,17.5,0.9485,0.010535,35.7,0.22649999999999998,2.0,173.0,2524.25
7,2,2,2,2,2,3,1,1,12.5,0.776,0.00287,24.299999999999997,0.175,2.8,517.0,5549.75
6,1,1,1,1,2,3,1,1,9.495000000000001,0.6725,0.01435,12.881,0.278,4.0,654.6,9583.75
5,1,1,0,1,1,0,0,0,10.5,0.707,0.004785,28.1,0.123,1.6,241.8,3532.75
4,0,0,0,1,1,0,0,0,11.5,0.7415,0.0067,39.5,0.304,2.4000000000000004,310.6,4541.25
3,0,0,0,1,0,0,0,0,13.5,0.845,0.008615000000000001,43.3,0.14900000000000002,3.2,379.4,6558.25
2,0,0,0,0,0,0,0,0,15.5,0.8795,0.01245,20.5,0.201,3.5999999999999996,448.20000000000005,7566.75
1,0,0,0,0,0,0,0,0,16.5,0.914,0.01625,31.9,0.252,4.4,585.8,8575.25
