,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,5,2,3,2,2,2,1.2475,0.487,0.0188595,1.6435,0.4375,1.396,124.1,540.3834999999999
9,2,2,1,2,2,2,1,2,3.75,0.6915,0.0951,10.75,0.0605,8.6,17.841,1301.5500000000002
8,2,2,1,2,1,1,1,2,4.75,0.7725,0.28600000000000003,13.35,0.10765,2.2,41.5,1808.15
7,1,1,1,1,1,1,1,1,1.75,0.528,0.362,2.95,0.39049999999999996,4.6,53.3,2568.05
6,1,1,0,1,1,1,1,1,5.75,0.8545,0.057150000000000006,9.45,0.48450000000000004,6.199999999999999,65.1,2821.35
5,0,0,0,0,0,1,1,0,2.25,0.5685,0.133,4.25,0.1545,7.0,76.9,794.95
4,0,0,0,0,0,0,1,0,2.75,0.6094999999999999,0.17099999999999999,5.550000000000001,0.202,3.0,112.30000000000001,1048.25
3,0,0,0,0,0,0,0,0,3.25,0.6505000000000001,0.20950000000000002,6.85,0.2495,3.8,29.700000000000003,1554.85
2,0,0,0,0,0,0,0,0,4.25,0.732,0.248,8.15,0.2965,5.4,88.69999999999999,2061.45
1,0,0,0,0,0,0,0,0,5.25,0.8135,0.324,12.05,0.3435,7.8,100.5,2314.75
