name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
ANDREA VALORI,0.0,9,0.5818181818181818,0.5818181818181818,9,0.10691725817445867,1.71875,1.71875,1,8,544,4,3220,9.0,9.0,9.0,9.0,19.0,9.0,10.0,5.0,9.875,0.49748250148695106,8.0,8.0,15.0,7.0,11.0,8.0
DER VERTEIDIGER,0.0,8,0.5714285714285714,0.5714285714285714,8,0.10811013316543693,1.75,1.75,1,2,413,0,2779,22.0,22.0,9.0,22.0,15.0,9.0,23.0,7.0,16.125,0.8671523078444755,24.0,20.0,22.0,14.0,18.0,17.0
MICHELE,0.0032258064516129032,10,0.5925925925925926,0.5925925925925926,14,0.19305081692415116,1.6875,1.6875,2,7,233,4,1257,6.0,6.0,6.0,4.0,4.0,4.0,12.0,13.0,6.875,0.4503842605407711,7.0,6.0,6.0,10.0,8.0,7.0
CHORUS,0.0,9,0.5818181818181818,0.5818181818181818,9,0.1097535608738657,1.71875,1.71875,1,3,111,16,662,9.0,9.0,9.0,9.0,9.0,9.0,20.0,21.0,11.875,0.6662712741175967,12.0,10.0,9.0,22.0,15.5,12.0
KÖNIG NICOLO,0.0,1,0.5,0.5,1,0.02864314065831763,2.0,2.0,1,4,215,28,1153,32.0,32.0,9.0,32.0,32.0,9.0,17.0,16.0,22.375,1.3345302477436984,31.0,29.0,32.0,16.0,24.0,29.0
BENEDETTO NARDI,0.0,9,0.5818181818181818,0.5818181818181818,9,0.10691725817445867,1.71875,1.71875,1,2,136,0,796,9.0,9.0,9.0,9.0,19.0,9.0,23.0,19.0,13.25,0.749255582943116,17.0,15.0,15.0,24.0,19.5,21.0
DER ZUSCHAUER,0.006048387096774193,11,0.6037735849056604,0.6037735849056604,14,0.1919569121690271,1.65625,1.65625,2,1,8,1,44,4.0,4.0,4.0,4.0,7.0,4.0,30.0,31.0,11.0,1.5103807466993215,9.0,33.0,4.0,31.0,17.5,15.0
DIE BÜRGER,0.0,9,0.5818181818181818,0.5818181818181818,9,0.10691725817445867,1.71875,1.71875,1,12,106,12,556,9.0,9.0,9.0,9.0,19.0,9.0,6.0,22.0,11.5,0.7133922984085064,11.0,13.0,15.0,13.0,14.0,11.0
DIE ZUHÖRER,0.0,9,0.5818181818181818,0.5818181818181818,9,0.10975356087386569,1.71875,1.71875,1,1,2,1,13,9.0,9.0,9.0,9.0,12.0,9.0,30.0,32.0,14.875,1.2525643339622463,21.0,28.0,12.0,32.0,22.0,27.0
DER SÖLDNER,0.0,9,0.5818181818181818,0.5818181818181818,9,0.10691725817445867,1.71875,1.71875,1,2,194,0,1094,9.0,9.0,9.0,9.0,19.0,9.0,23.0,17.0,13.0,0.7196229171289245,16.0,14.0,15.0,21.0,18.0,17.0
DER GUTSBESITZER,0.0,3,0.5245901639344263,0.5245901639344263,3,0.06070094590231283,1.90625,1.90625,1,5,190,1,1047,29.0,29.0,9.0,29.0,29.0,9.0,16.0,18.0,21.0,1.1358602781278035,29.0,27.0,29.0,19.0,24.0,29.0
DIE ZUSCHAUER,0.0,9,0.5818181818181818,0.5818181818181818,9,0.1097535608738657,1.71875,1.71875,1,0,0,0,0,9.0,9.0,9.0,9.0,9.0,9.0,33.0,33.0,15.0,1.3887301496588271,23.0,30.0,9.0,33.0,21.0,24.0
PIETRO FOLCHI,0.3631048387096774,31,0.9696969696969697,0.9696969696969697,45,0.5091762985338094,1.03125,1.03125,9,210,9473,231,53764,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.25,0.057863756235784464,1.0,1.0,2.0,1.0,1.5,1.0
MEISTER PANDOLFO,0.0032258064516129032,10,0.5925925925925926,0.5925925925925926,14,0.19305081692415116,1.6875,1.6875,2,8,424,2,2343,6.0,6.0,6.0,4.0,4.0,4.0,10.0,6.0,5.75,0.24775780224127872,5.0,4.0,6.0,5.0,5.5,5.0
DER OBERRICHTER,0.0,8,0.5714285714285714,0.5714285714285714,8,0.10811013316543693,1.75,1.75,1,16,595,5,3789,22.0,22.0,9.0,22.0,15.0,9.0,5.0,4.0,13.5,0.9705484458357995,18.0,21.0,22.0,4.0,13.0,9.0
EIN ANDERER THEATERBESITZER,0.0,9,0.5818181818181818,0.5818181818181818,9,0.1097535608738657,1.71875,1.71875,1,4,86,2,506,9.0,9.0,9.0,9.0,9.0,9.0,17.0,24.0,11.875,0.7053288873183305,12.0,12.0,9.0,22.0,15.5,12.0
