,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,19,32,38,19,18,37,34,36,19.1,0.6345000000000001,0.024057,20.45,0.2205,1.1485,8.623,340.699
9,14,6,2,14,13,3,3,3,15.3,0.537,0.07289999999999999,16.35,0.05895,2.05,24.1,1024.3000000000002
8,5,1,1,5,6,1,2,1,7.699999999999999,0.6835,0.4615,8.149999999999999,0.03195,3.85,39.5,1704.5
7,1,1,0,1,2,0,1,1,3.881,0.732,0.12159999999999999,4.0295,0.0858,1.4500000000000002,70.3,6465.9
6,1,1,0,1,1,0,1,0,26.700000000000003,0.9755,0.16999999999999998,24.55,0.247,1.75,147.3,2384.7
5,1,0,0,1,1,0,0,0,38.1,0.5860000000000001,0.2185,40.95,0.27349999999999997,2.35,54.900000000000006,3064.9
4,0,0,0,0,0,0,0,0,11.5,0.7805,0.26749999999999996,12.25,0.1126,2.65,85.7,3745.1
3,0,0,0,0,0,0,0,0,22.9,0.8295,0.316,28.65,0.1395,2.95,101.1,4425.299999999999
2,0,0,0,0,0,0,0,0,30.5,0.8785000000000001,0.36450000000000005,32.75,0.16649999999999998,3.25,116.5,5105.5
1,0,0,0,0,0,0,0,0,34.3,0.927,0.41300000000000003,36.849999999999994,0.1935,3.55,131.9,5785.700000000001
