,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,11,7,7,11,18,19,14.3,0.7475,0.0026284499999999996,13.850000000000001,0.1075,1.198,18.622,439.1755
9,5,5,4,4,4,4,2,1,18.5,0.8634999999999999,0.007955,9.9305,0.07815,2.8,54.400000000000006,2153.25
8,4,4,3,3,3,3,1,1,8.693,0.6305000000000001,0.05045,33.349999999999994,0.255,2.0,125.6,3008.1499999999996
7,4,3,2,3,3,3,1,1,21.3,0.825,0.01855,45.05,0.3435,4.8,196.8,4717.95
6,3,3,2,2,2,2,1,1,17.1,0.9804999999999999,0.02385,25.55,0.196,4.0,339.2,8137.55
5,2,2,1,2,1,0,0,0,11.5,0.6695,0.04515,29.45,0.16649999999999998,1.6,90.0,1298.35
4,0,1,0,1,1,0,0,0,10.100000000000001,0.9415,0.013250000000000001,21.65,0.22549999999999998,2.4000000000000004,161.2,3863.05
3,0,0,0,1,1,0,0,0,12.899999999999999,0.7084999999999999,0.029150000000000002,37.25,0.2845,3.2,232.39999999999998,5572.85
2,0,0,0,0,1,0,0,0,15.7,0.7865,0.0345,17.75,0.314,3.5999999999999996,268.0,6427.75
1,0,0,0,0,0,0,0,0,19.9,0.9025000000000001,0.03985,41.150000000000006,0.137,4.4,303.6,7282.65
