,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,2,2,3,1,2,2,1,1,1.9,0.74,0.0330165,2.297,0.635,8.65,9.6035,232.8875
9,1,1,1,1,1,1,1,1,1.099,0.62,0.6335,2.9000000000000004,0.238,2.3465000000000003,28.25,506.75
8,1,1,0,1,1,1,1,1,2.9,0.98,0.09985,7.1,0.32699999999999996,3.05,74.75,1869.25
7,0,0,0,1,0,0,1,1,1.2999999999999998,0.66,0.1665,7.7,0.2825,3.75,93.35,2686.75
6,0,0,0,0,0,0,0,0,1.5,0.7,0.2335,3.5,0.371,4.449999999999999,18.950000000000003,779.25
5,0,0,0,0,0,0,0,0,1.7000000000000002,0.78,0.30000000000000004,4.1,0.41500000000000004,5.15,37.55,1051.75
4,0,0,0,0,0,0,0,0,2.1,0.8200000000000001,0.36650000000000005,4.7,0.45899999999999996,5.85,46.85,1324.25
3,0,0,0,0,0,0,0,0,2.3,0.86,0.4335,5.3,0.503,6.550000000000001,56.15,1596.75
2,0,0,0,0,0,0,0,0,2.5,0.9,0.5,5.9,0.5469999999999999,7.25,65.44999999999999,2141.75
1,0,0,0,0,0,0,0,0,2.7,0.94,0.5665,6.5,0.591,7.95,84.05000000000001,2414.25
