,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,6,10,4,4,3,6,7,9.25,0.7415,0.0113355,6.247,0.0212285,2.7325,19.473499999999998,417.02
9,3,2,1,3,4,3,4,4,10.350000000000001,0.6345000000000001,0.05714999999999999,80.5,0.36,20.25,125.55,1217.0
8,2,1,1,2,3,2,1,1,1.5445,0.42000000000000004,0.08005,48.7,0.1905,6.25,54.949999999999996,2013.0
7,2,1,1,2,2,2,1,1,11.45,0.474,0.14850000000000002,69.9,0.3175,13.25,90.25,3605.0
6,1,1,1,1,1,2,1,1,4.85,0.688,0.2175,38.099999999999994,0.402,16.75,266.75,7585.0
5,1,1,0,1,0,1,1,0,5.95,0.7949999999999999,0.0343,91.1,0.06375,27.25,337.35,2809.0
4,1,1,0,1,0,1,0,0,8.149999999999999,0.8485,0.10275000000000001,101.7,0.10595,34.25,160.85,4401.0
3,0,1,0,0,0,0,0,0,2.6500000000000004,0.902,0.1255,16.9,0.14800000000000002,9.75,196.15,5197.0
2,0,0,0,0,0,0,0,0,3.75,0.5275000000000001,0.17149999999999999,27.5,0.23299999999999998,23.75,231.45,5993.0
1,0,0,0,0,0,0,0,0,7.05,0.581,0.1945,59.3,0.275,30.75,302.04999999999995,6789.0
