,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,10,20,10,9,16,16,17,3.8499999999999996,0.5475,0.0343035,3.2769999999999997,0.036199999999999996,2.4354999999999998,17.226,330.363
9,5,5,1,7,7,2,2,2,7.65,0.602,0.10415,7.8999999999999995,0.0861,11.149999999999999,121.8,1668.5
8,4,3,1,2,2,1,1,1,1.9405,0.493,0.6585,26.3,0.432,5.35,52.199999999999996,1001.0999999999999
7,2,2,0,1,2,1,1,1,5.75,0.656,0.1735,17.1,0.48150000000000004,8.25,87.0,3003.3
6,2,1,0,1,1,1,1,1,9.55,0.4385,0.2425,21.7,0.1355,16.95,191.4,6340.3
5,1,1,0,1,1,1,1,0,19.05,0.9275,0.3115,44.7,0.2345,28.55,330.6,2335.9
4,0,0,0,0,0,0,0,0,11.45,0.71,0.381,12.5,0.185,14.05,156.6,3670.7
3,0,0,0,0,0,0,0,0,13.350000000000001,0.7645,0.4505,30.900000000000002,0.2835,19.85,226.2,4338.1
2,0,0,0,0,0,0,0,0,15.25,0.819,0.5195000000000001,35.5,0.33299999999999996,22.75,261.0,5005.5
1,0,0,0,0,0,0,0,0,17.15,0.873,0.589,40.099999999999994,0.38249999999999995,25.65,295.79999999999995,5672.9
