metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.219011331971,0.405781465416,0.540868790958,0.139234763441,0.540868790958263,powerlaw
closeness,0.359098817759,0.594242839894,0.606374185717,0.292888644155,0.606374185717101,powerlaw
betweenness,0.00762872570179,0.0710908282364,0.0749147109377,0.2785442511,0.2785442511003995,quadratic
strength,0.0382459049791,0.159003445635,0.343182365513,0.500092691317,0.5000926913172047,quadratic
eigenvector_centrality,0.0506193702986,0.190261010603,0.202328831225,0.359764049808,0.3597640498082073,quadratic
frequency,0.0162783448989,0.0933937036074,0.234014927675,0.582509196011,0.5825091960107092,quadratic
speech_acts,0.0156609291119,0.0861144574486,0.286115149203,0.617698230082,0.6176982300822297,quadratic
words,0.0102119248722,0.0428566529462,0.234625161623,0.521662585893,0.5216625858931987,quadratic
