name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DER KÖNIG,0.014761904761904766,9,0.7142857142857143,0.7142857142857143,12,0.2219131863650179,1.4,1.4,2,74,2235,415,11890,12.0,12.0,6.0,8.0,8.0,4.0,4.0,3.0,7.125,0.4403605462734891,8.0,14.0,12.0,3.0,7.5,7.0
MASSUD,0.0,10,0.75,0.75,13,0.2441480094022878,1.3333333333333333,1.3333333333333333,2,63,1062,207,5555,6.0,6.0,7.0,6.0,7.0,4.0,5.0,6.0,5.875,0.12387890112063936,6.0,3.0,7.0,6.0,6.5,6.0
GÜLNARE,0.08333333333333334,15,1.0,1.0,22,0.3697281771335688,1.0,1.0,3,49,1121,207,5975,1.0,1.0,1.0,3.0,3.0,3.0,6.0,5.0,2.875,0.23563648607851156,3.0,6.0,3.0,5.0,4.0,3.0
ZANGA,0.08333333333333334,15,1.0,1.0,25,0.4184922896137532,1.0,1.0,4,128,3264,611,17397,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.25,0.057863756235784464,2.0,2.0,1.0,2.0,1.5,2.0
EINE DIENERIN,0.0,10,0.75,0.75,10,0.17900107225231418,1.3333333333333333,1.3333333333333333,1,1,28,5,163,6.0,6.0,7.0,9.0,9.0,9.0,15.0,12.0,9.125,0.38636065220390725,10.0,11.0,8.0,14.0,11.0,10.0
HAUPTMANN,0.0,10,0.75,0.75,10,0.17900107225231418,1.3333333333333333,1.3333333333333333,1,1,6,1,30,6.0,6.0,7.0,9.0,9.0,9.0,15.0,15.0,9.5,0.4531634835874829,12.0,15.0,8.0,16.0,12.0,13.0
KARKHAN,0.06,14,0.9375,0.9375,17,0.28791193285064803,1.0666666666666667,1.0666666666666667,2,15,603,113,3339,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,4.75,0.1735912687073534,4.0,4.0,4.0,7.0,5.5,5.0
MIRZA,0.0,10,0.75,0.75,13,0.24414800940228784,1.3333333333333333,1.3333333333333333,2,75,1681,314,8622,6.0,6.0,7.0,6.0,6.0,4.0,3.0,4.0,5.25,0.1735912687073534,5.0,4.0,6.0,3.0,4.5,4.0
DER MANN AUF DEM FELSEN,0.0,5,0.6,0.6,5,0.10902538256118932,1.6666666666666667,1.6666666666666667,1,15,118,26,634,16.0,16.0,7.0,16.0,16.0,9.0,7.0,9.0,12.0,0.5428101483418094,16.0,16.0,16.0,8.0,12.0,13.0
DER ALTE,0.0,10,0.75,0.75,10,0.17900107225231418,1.3333333333333333,1.3333333333333333,1,2,2,2,11,6.0,6.0,7.0,9.0,9.0,9.0,12.0,16.0,9.25,0.42125450400305176,11.0,13.0,8.0,15.0,11.5,12.0
RUSTAN,0.08333333333333334,15,1.0,1.0,25,0.4184922896137532,1.0,1.0,4,306,7219,1344,38355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ANFÜHRER,0.0,10,0.75,0.75,10,0.17900107225231418,1.3333333333333333,1.3333333333333333,1,3,14,3,73,6.0,6.0,7.0,9.0,9.0,9.0,11.0,14.0,8.875,0.33698704404938606,9.0,10.0,8.0,12.0,10.0,9.0
EIN KÄMMERER,0.027619047619047626,12,0.8333333333333334,0.8333333333333334,15,0.2716569906032238,1.2,1.2,2,2,33,6,166,5.0,5.0,5.0,5.0,5.0,4.0,12.0,11.0,6.5,0.3895968612369898,7.0,12.0,5.0,10.0,7.5,7.0
DAS VOLK,0.0,7,0.6521739130434783,0.6521739130434783,7,0.12625984805731433,1.5333333333333332,1.5333333333333332,1,2,25,4,123,13.0,13.0,7.0,13.0,13.0,9.0,12.0,13.0,11.625,0.2907617765702461,15.0,7.0,13.0,12.0,12.5,16.0
DIE ALTE,0.0,7,0.6521739130434783,0.6521739130434783,7,0.12625984805731433,1.5333333333333332,1.5333333333333332,1,11,487,84,2583,13.0,13.0,7.0,13.0,13.0,9.0,9.0,8.0,10.625,0.3269003506968359,13.0,9.0,13.0,9.0,11.0,10.0
KÄMMERLING,0.0,7,0.6521739130434783,0.6521739130434783,7,0.12625984805731433,1.5333333333333332,1.5333333333333332,1,7,87,18,460,13.0,13.0,7.0,13.0,13.0,9.0,10.0,10.0,11.0,0.2912411862553588,14.0,8.0,13.0,11.0,12.0,13.0
