,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,6,3,2,2,2,3,4.999499999999999,0.9999,-0.0001,15.65,0.47750000000000004,9.65,48.4945,891.126
9,0,0,0,1,1,1,2,2,4.9955,0.9991,-0.0009,8.4455,0.247,3.3465,59.650000000000006,1348.1999999999998
8,0,0,0,1,1,1,1,1,4.9965,0.9993,-0.0007,11.149999999999999,0.324,6.15,104.05,4986.6
7,0,0,0,1,1,1,1,0,4.9975000000000005,0.9995,-0.0005,16.55,0.426,6.85,148.45,1803.0
6,0,0,0,0,1,1,0,0,4.9985,0.9997,-0.00030000000000000003,9.350000000000001,0.452,8.25,70.75,2257.8
5,0,0,0,0,0,0,0,0,5.000500000000001,1.0001,0.0001,10.25,0.27249999999999996,4.050000000000001,81.85,2712.6
4,0,0,0,0,0,0,0,0,5.0015,1.0003,0.00030000000000000003,12.05,0.298,4.75,92.95,3167.4
3,0,0,0,0,0,0,0,0,5.0024999999999995,1.0005,0.0005,12.95,0.34950000000000003,5.449999999999999,115.15,3622.2
2,0,0,0,0,0,0,0,0,5.0035,1.0007,0.0007,13.850000000000001,0.375,7.550000000000001,126.25,4077.0
1,0,0,0,0,0,0,0,0,5.0045,1.0009,0.0009,14.75,0.40049999999999997,8.95,137.35000000000002,4531.799999999999
