,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,5,4,4,4,2,3,6.9,0.989,0.01805,13.55,0.427,2.9,24.374000000000002,378.834
9,2,2,3,2,3,3,2,2,5.9,0.878,0.0009405,6.35,0.1905,1.099,69.80000000000001,1889.0
8,1,1,0,1,1,1,2,2,5.099,0.789,0.002855,5.4455,0.348,1.9,431.4,7161.4
7,0,0,0,1,0,0,1,1,5.300000000000001,0.8109999999999999,0.00476,10.850000000000001,0.217,1.2999999999999998,115.0,4901.799999999999
6,0,0,0,0,0,0,1,0,5.5,0.833,0.006665,7.25,0.243,1.5,205.4,1135.8000000000002
5,0,0,0,0,0,0,0,0,5.699999999999999,0.8554999999999999,0.008570000000000001,8.15,0.26949999999999996,1.7000000000000002,160.2,2642.2
4,0,0,0,0,0,0,0,0,6.1,0.9,0.01046,9.05,0.296,2.1,250.6,3395.4
3,0,0,0,0,0,0,0,0,6.300000000000001,0.922,0.01235,9.95,0.322,2.3,295.79999999999995,4148.6
2,0,0,0,0,0,0,0,0,6.5,0.9445,0.014249999999999999,11.75,0.3745,2.5,341.0,5655.0
1,0,0,0,0,0,0,0,0,6.699999999999999,0.967,0.01615,12.649999999999999,0.401,2.7,386.20000000000005,6408.200000000001
