ID;avgpathlength;ID;characters_last_in;charcount;connected_components;filename;author;clustering_coefficient;change_rate_mean;subtitle;final_scene_size_index;maxdegree;title;edgecount;clustering_coefficient_random;component_sizes;segment_count;genretitle;density;year;average_path_length_random;all_in_index;change_rate_std;count_type;avgdegree;spearman_rho_avg;spearman_rho_std;top_rank_char_count;top_rank_char_avg;top_rank_char_std;spearman_rho_content_vs_network;degree_reg_type;degree_reg_val;closeness_reg_type;closeness_reg_val;betweenness_reg_type;betweenness_reg_val;strength_reg_type;strength_reg_val;eigenvector_centrality_reg_type;eigenvector_centrality_reg_val;frequency_reg_type;frequency_reg_val;speech_acts_reg_type;speech_acts_reg_val;words_reg_type;words_reg_val
419;1.0;419;BOHLE,PASTER,MAIKE,OHM;5;1;1923-Boßdorf_Hermann-De_rode_Ünnerrock-lina;Boßdorf, Hermann;1.0;0.3;Nedderdüütsche Volkskomeedi in fief Akten;0.8;4;De rode Ünnerrock;10;1.0;[5];5;Komödie;1.0;1923;1.0;0.4;0.1;acts;4.0;0.011801948466053633;0.7228312127449399;1;1.375;;-0.7254762501100117;powerlaw;0.0999900634590416;powerlaw;0.09998556794097246;quadratic;0.0033670033670031296;quadratic;0.4911867641686084;quadratic;0.4904952117148317;quadratic;0.49118676416860907;powerlaw;0.35952621816802854;powerlaw;0.3738370209694919
