,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,15,8,7,10,12,13,3.5500000000000003,0.5680000000000001,0.008612999999999999,5.4055,0.030469999999999997,2.584,16.1075,316.2905
9,3,3,2,4,5,3,3,3,1.8415000000000001,0.477,0.02615,14.350000000000001,0.08155,9.0,73.25,850.8499999999999
8,3,3,2,3,3,2,3,2,8.65,0.659,0.16549999999999998,49.95,0.2845,5.800000000000001,187.25,2446.55
7,2,2,1,2,2,2,2,1,5.25,0.5225,0.11349999999999999,32.15,0.183,12.2,44.75,1382.75
6,2,2,1,1,2,1,1,1,10.35,0.7045,0.1305,23.25,0.48750000000000004,18.6,272.75,1914.65
5,2,2,0,1,1,1,0,1,13.75,0.75,0.0436,58.849999999999994,0.1325,21.799999999999997,101.75,5106.05
4,2,2,0,1,1,1,0,0,15.45,0.8865000000000001,0.061,76.65,0.33499999999999996,28.200000000000003,130.25,2978.45
3,2,1,0,1,0,1,0,0,17.15,0.6134999999999999,0.0784,85.55,0.23349999999999999,31.4,158.75,3510.3500000000004
2,1,1,0,0,0,0,0,0,12.05,0.7955,0.09605,41.05,0.38549999999999995,15.4,215.75,4042.25
1,0,1,0,0,0,0,0,0,6.949999999999999,0.841,0.14800000000000002,67.75,0.4365,25.0,244.25,4574.15
