,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,3,2,3,2,2,2,5.0,0.86,0.0104445,4.98,0.48450000000000004,3.089,20.5535,459.9095
9,1,1,2,2,2,2,2,2,2.198,0.62,0.05275,41.0,0.059550000000000006,20.700000000000003,175.05,3458.75
8,1,1,1,1,1,2,2,2,3.0,0.66,0.0952,29.0,0.3435,22.9,194.35,4314.95
7,1,1,1,1,1,1,1,1,3.8,0.74,0.2005,33.0,0.39049999999999996,16.299999999999997,155.75,3886.85
6,1,1,0,1,0,0,0,0,5.8,0.98,0.03165,37.0,0.1072,5.300000000000001,39.95,890.1500000000001
5,0,0,0,0,0,0,0,0,2.5999999999999996,0.7,0.07385,9.0,0.1545,7.5,59.25,1318.25
4,0,0,0,0,0,0,0,0,3.4000000000000004,0.78,0.11649999999999999,13.0,0.2015,9.7,78.55000000000001,1746.35
3,0,0,0,0,0,0,0,0,4.2,0.8200000000000001,0.1375,17.0,0.2485,11.9,97.85,2174.45
2,0,0,0,0,0,0,0,0,4.6,0.9,0.1585,21.0,0.29600000000000004,14.1,117.15,2602.55
1,0,0,0,0,0,0,0,0,5.4,0.94,0.1795,25.0,0.4375,18.5,136.45,3030.6499999999996
