,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,8,13,7,6,9,11,13,7.5,0.628,0.0078705,5.6335,0.07255,1.2475,16.048,484.6845
9,3,3,2,2,3,3,5,3,10.3,0.6719999999999999,0.03985,8.95,0.11085,1.75,46.599999999999994,1462.65
8,2,3,1,2,2,3,1,1,14.5,0.8029999999999999,0.023899999999999998,15.55,0.1865,2.75,107.4,3408.8500000000004
7,2,1,1,2,2,2,1,1,17.3,0.5840000000000001,0.0558,18.85,0.262,4.75,198.60000000000002,6328.15
6,1,1,1,2,2,2,1,1,4.6930000000000005,0.716,0.12,35.35,0.41400000000000003,5.75,289.8,9247.45
5,1,1,1,1,1,0,0,0,8.899999999999999,0.7595000000000001,0.1515,12.25,0.14900000000000002,2.25,77.0,2435.75
4,1,1,0,1,1,0,0,0,11.7,0.9339999999999999,0.07175,22.15,0.22399999999999998,3.25,137.8,4381.95
3,1,1,0,1,1,0,0,0,13.100000000000001,0.978,0.0877,25.450000000000003,0.33799999999999997,3.75,168.2,5355.05
2,0,0,0,1,1,0,0,0,6.1,0.847,0.10385,28.75,0.376,4.25,229.0,7301.25
1,0,0,0,0,0,0,0,0,15.9,0.8905000000000001,0.136,32.05,0.30000000000000004,5.25,259.4,8274.35
