,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,4,13,8,8,10,10,10,2.5940000000000003,0.501,0.018166500000000002,5.9105,0.034975,3.0294999999999996,8.0785,180.982
9,3,4,1,2,2,3,2,2,5.0,0.5465,0.09165000000000001,13.850000000000001,0.08715,11.25,136.85,546.4000000000001
8,3,3,1,2,2,1,1,2,6.199999999999999,0.638,0.1285,21.75,0.192,23.55,22.450000000000003,910.0
7,1,2,1,2,2,1,1,2,8.6,0.45499999999999996,0.2385,53.349999999999994,0.4525,27.65,36.75,3455.2
6,1,1,1,1,2,1,1,1,9.8,0.6835,0.34850000000000003,29.65,0.505,31.75,51.05,1637.2
5,1,1,0,1,1,1,1,0,11.0,0.729,0.05500000000000001,61.25,0.1395,39.95,79.65,1273.6
4,1,1,0,1,0,0,1,0,13.4,0.775,0.16499999999999998,77.05,0.244,7.1499999999999995,93.94999999999999,2000.8
3,0,1,0,0,0,0,0,0,3.8000000000000003,0.866,0.2015,37.55,0.29600000000000004,15.35,65.35,2364.3999999999996
2,0,0,0,0,0,0,0,0,7.4,0.592,0.275,45.45,0.348,19.45,108.25,2728.0
1,0,0,0,0,0,0,0,0,12.2,0.8205,0.3115,69.15,0.4,35.849999999999994,122.55,3091.6000000000004
