,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,4,9,4,4,4,5,4,1.396,0.46199999999999997,0.023116499999999998,2.4354999999999998,0.054099999999999995,1.891,16.6425,283.312
9,3,3,2,4,3,2,2,3,3.8,0.6045,0.07005,8.25,0.3285,3.6999999999999997,38.25,783.4000000000001
8,2,2,1,2,2,2,2,2,6.199999999999999,0.5335000000000001,0.257,14.05,0.219,5.5,59.75,1778.6
7,1,2,1,2,1,2,1,2,2.2,0.6755,0.4435,19.85,0.1094,12.7,81.25,4764.2
6,1,1,0,1,1,1,1,1,4.6,0.7464999999999999,0.1167,28.55,0.1645,7.3,102.75,2276.2
5,1,1,0,0,1,1,1,1,7.0,0.782,0.1635,5.35,0.4385,16.3,167.25,2773.8
4,1,0,0,0,1,1,1,0,7.8,0.498,0.21050000000000002,11.149999999999999,0.5485,18.1,210.25,1281.0
3,1,0,0,0,0,0,0,0,8.6,0.569,0.3035,16.95,0.27349999999999997,9.1,124.25,3271.3999999999996
2,0,0,0,0,0,0,0,0,3.0,0.64,0.35050000000000003,22.75,0.38349999999999995,10.9,145.75,3769.0
1,0,0,0,0,0,0,0,0,5.4,0.711,0.397,25.65,0.49350000000000005,14.5,188.75,4266.6
