,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,3,3,3,3,4,3,4.1485,0.715,0.003930299999999999,4.7425,0.1315,1.198,24.3245,440.283
9,3,3,3,3,3,3,1,2,6.85,0.985,0.0754,18.25,0.47250000000000003,4.8,250.05,5745.1
8,1,1,1,1,1,1,1,2,5.050000000000001,0.775,0.01192,7.75,0.245,2.0,295.15,8395.3
7,1,1,1,1,1,1,1,1,5.949999999999999,0.865,0.035699999999999996,15.25,0.435,4.0,385.35,1328.1
6,0,0,0,0,0,0,1,0,4.449999999999999,0.745,0.01985,6.25,0.16999999999999998,1.6,430.45,2211.5
5,0,0,0,0,0,0,0,0,4.75,0.8049999999999999,0.02775,9.25,0.20750000000000002,2.4000000000000004,69.65,3094.8999999999996
4,0,0,0,0,0,0,0,0,5.35,0.835,0.04365,10.75,0.28300000000000003,2.8,114.75,3978.3
3,0,0,0,0,0,0,0,0,5.65,0.895,0.0516,12.25,0.321,3.2,159.85000000000002,4861.7
2,0,0,0,0,0,0,0,0,6.25,0.925,0.05955,13.75,0.359,3.5999999999999996,204.95,6628.5
1,0,0,0,0,0,0,0,0,6.550000000000001,0.955,0.06745000000000001,16.75,0.397,4.4,340.25,7511.9
