rank_name,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank
degree_rank,,1.0,0.8728715609439694,0.8278273388702683,0.7744238260686875,0.8278273388702683,0.8660254037844386,0.8660254037844386
closeness_rank,1.0,,0.8728715609439694,0.8278273388702683,0.7744238260686875,0.8278273388702683,0.8660254037844386,0.8660254037844386
betweenness_rank,0.8728715609439694,0.8728715609439694,,0.7013343843696721,0.6337242505244779,0.7013343843696721,0.7559289460184544,0.7559289460184544
strength_rank,0.8278273388702683,0.8278273388702683,0.7013343843696721,,0.9939576486092935,0.975609756097561,0.6024533658898499,0.5783552312542558
eigenvector_centrality_rank,0.7744238260686875,0.7744238260686875,0.6337242505244779,0.9939576486092935,,0.969714779131018,0.5628843430992317,0.5389318178609666
frequency_rank,0.8278273388702683,0.8278273388702683,0.7013343843696721,0.975609756097561,0.969714779131018,,0.5783552312542558,0.6024533658898499
speech_acts_rank,0.8660254037844386,0.8660254037844386,0.7559289460184544,0.6024533658898499,0.5628843430992317,0.5783552312542558,,0.9761904761904762
words_rank,0.8660254037844386,0.8660254037844386,0.7559289460184544,0.5783552312542558,0.5389318178609666,0.6024533658898499,0.9761904761904762,
