name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
HOCHMANN,0.025031928480204343,15,0.6666666666666666,0.6666666666666666,39,0.2956979632441208,1.5,1.5,8,31,388,23,2280,3.0,3.0,6.0,4.0,4.0,4.0,9.0,12.0,5.625,0.4060782604023867,4.0,12.0,4.0,8.0,6.0,5.0
KAROLINE,0.0,7,0.5555555555555556,0.5555555555555556,15,0.09125754730395438,1.7999999999999998,1.7999999999999998,4,11,131,3,716,15.0,16.0,9.0,9.0,10.0,10.0,15.0,17.0,12.625,0.42750052213836115,16.0,13.0,14.0,14.0,14.0,16.0
DER RICHTER,0.0,8,0.5769230769230769,0.5769230769230769,11,0.05127902953055997,1.7333333333333334,1.7333333333333334,2,6,158,2,838,7.0,7.0,9.0,12.0,17.0,14.0,18.0,15.0,12.375,0.542553075086405,15.0,15.0,10.0,17.0,13.5,15.0
DIE BAUERN,0.0,8,0.5769230769230769,0.5769230769230769,11,0.05127902953055997,1.7333333333333334,1.7333333333333334,2,17,124,15,614,7.0,7.0,9.0,12.0,17.0,14.0,13.0,18.0,12.125,0.5279572324400096,14.0,14.0,10.0,16.0,13.0,14.0
SCHNAPPER,0.0,7,0.5555555555555556,0.5555555555555556,11,0.06256662797254937,1.7999999999999998,1.7999999999999998,2,10,221,4,1208,15.0,16.0,9.0,12.0,14.0,14.0,16.0,14.0,13.75,0.28931878117892235,17.0,8.0,17.0,15.0,16.0,17.0
HENRIETTE,0.0,8,0.5660377358490566,0.5660377358490566,10,0.08416071653518384,1.7666666666666666,1.7666666666666666,3,16,316,8,1716,7.0,11.0,9.0,16.0,12.0,12.0,14.0,13.0,11.75,0.35197148829333974,13.0,10.0,12.0,13.0,12.5,13.0
CHRISTOPH,0.4307790549169858,29,0.967741935483871,0.967741935483871,83,0.5239869809805954,1.0333333333333332,1.0333333333333332,27,192,5092,258,27850,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.625,0.06469364618834571,2.0,2.0,1.0,2.0,1.5,1.0
GRUND,0.045798212005108564,12,0.625,0.625,20,0.09462945405252408,1.6,1.6,5,27,463,20,2649,6.0,6.0,4.0,8.0,9.0,7.0,12.0,11.0,7.875,0.33698704404938606,8.0,9.0,6.0,11.0,8.5,8.0
GRÜNMANN,0.0,7,0.5555555555555556,0.5555555555555556,7,0.033198135311478874,1.7999999999999998,1.7999999999999998,1,2,47,0,238,15.0,16.0,9.0,20.0,24.0,21.0,25.0,22.0,19.0,0.6681531047810609,21.0,22.0,20.0,25.0,22.5,22.0
TOSSMANN,0.0,5,0.5357142857142857,0.5357142857142857,11,0.11006410373582994,1.8666666666666667,1.8666666666666667,5,61,1955,21,10838,23.0,23.0,9.0,12.0,8.0,7.0,5.0,4.0,11.375,0.9471232288959477,12.0,29.0,19.0,5.0,12.0,12.0
DIE OFFIZIERE,0.0,7,0.5555555555555556,0.5555555555555556,7,0.033198135311478874,1.7999999999999998,1.7999999999999998,1,1,2,1,9,15.0,16.0,9.0,20.0,24.0,21.0,27.0,27.0,19.875,0.7861453768683173,24.0,24.0,20.0,28.0,24.0,25.0
ROBERT,0.2135376756066411,25,0.8571428571428571,0.8571428571428571,86,0.5370679101123333,1.1666666666666667,1.1666666666666667,29,350,8221,221,44975,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.375,0.06469364618834571,1.0,2.0,2.0,1.0,1.5,1.0
SCHLENKHEIM,0.0,8,0.5660377358490566,0.5660377358490566,23,0.19055981749186734,1.7666666666666666,1.7666666666666666,6,64,1779,31,9857,7.0,11.0,9.0,6.0,6.0,6.0,4.0,5.0,6.75,0.2814979066149008,6.0,7.0,7.0,4.0,5.5,4.0
MATTHIAS,0.0034482758620689655,5,0.5357142857142857,0.5357142857142857,6,0.03533815832129491,1.8666666666666667,1.8666666666666667,2,6,30,4,146,23.0,23.0,8.0,23.0,23.0,14.0,18.0,24.0,19.5,0.7227180837445737,22.0,23.0,24.0,19.0,21.5,21.0
TORF,0.013895274584929757,13,0.6382978723404256,0.6382978723404256,34,0.26124767456105885,1.5666666666666667,1.5666666666666667,7,32,587,18,3287,5.0,5.0,7.0,5.0,5.0,5.0,8.0,10.0,6.25,0.23857837885513192,5.0,5.0,5.0,7.0,6.0,5.0
MARTIN,0.0,8,0.5769230769230769,0.5769230769230769,13,0.07575906358966651,1.7333333333333334,1.7333333333333334,3,28,772,14,3857,7.0,7.0,9.0,11.0,13.0,12.0,11.0,9.0,9.875,0.27900892842856684,9.0,6.0,9.0,12.0,10.5,9.0
