,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,15,18,29,15,15,26,12,24,18.75,0.75,0.012177,18.05,0.22,1.099,3.6134999999999997,161.667
9,9,9,1,9,11,4,7,3,8.75,0.6134999999999999,0.1845,9.350000000000001,0.054650000000000004,1.9,10.95,489.90000000000003
8,3,2,1,3,4,1,4,1,21.25,0.5680000000000001,0.23349999999999999,23.85,0.244,2.9,18.25,816.5
7,2,1,0,2,1,0,3,1,6.2375,0.9319999999999999,0.0369,6.4355,0.2675,1.2999999999999998,32.85,1143.1
6,2,1,0,1,0,0,2,1,28.75,0.9775,0.0615,29.65,0.0784,1.5,25.549999999999997,1796.3
5,0,0,0,1,0,0,1,1,11.25,0.659,0.08610000000000001,32.55,0.1021,1.7000000000000002,47.45,3102.7
4,0,0,0,0,0,0,1,0,13.75,0.7045,0.11069999999999999,12.25,0.1255,2.1,62.05,1469.7
3,0,0,0,0,0,0,1,0,16.25,0.7955,0.1355,15.15,0.14900000000000002,2.3,69.35,2122.8999999999996
2,0,0,0,0,0,0,0,0,23.75,0.841,0.15999999999999998,20.95,0.173,2.5,40.15,2449.5
1,0,0,0,0,0,0,0,0,26.25,0.8865000000000001,0.20900000000000002,26.75,0.1965,2.7,54.75,2776.1000000000004
