,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,7,7,2,2,2,3,4,7.95,0.9944999999999999,0.004845,23.15,0.328,2.0,9.811,254.925
9,2,2,2,1,2,2,2,2,7.0495,0.8945000000000001,0.00025245000000000004,7.8415,0.388,2.8,170.1,4892.5
8,0,0,0,1,2,2,1,1,7.15,0.9055,0.0007650000000000001,11.25,0.41800000000000004,4.0,27.700000000000003,772.5
7,0,0,0,1,1,2,1,1,7.25,0.9165000000000001,0.001275,14.65,0.14800000000000002,4.8,45.5,1287.5
6,0,0,0,1,1,1,1,1,7.35,0.9275,0.0017850000000000001,16.35,0.20800000000000002,1.198,63.3,3862.5
5,0,0,0,1,1,0,1,0,7.45,0.9385,0.002295,18.049999999999997,0.268,1.6,152.3,1802.5
4,0,0,0,1,0,0,0,0,7.55,0.95,0.002805,19.75,0.178,2.4000000000000004,81.1,2317.5
3,0,0,0,1,0,0,0,0,7.65,0.9615,0.003315,21.450000000000003,0.238,3.2,98.9,2832.5
2,0,0,0,0,0,0,0,0,7.75,0.9724999999999999,0.0038250000000000003,9.55,0.298,3.5999999999999996,116.69999999999999,3347.5
1,0,0,0,0,0,0,0,0,7.85,0.9835,0.004335,12.95,0.358,4.4,134.5,4377.5
